,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 198.7)","(199.5, 263.5)","(264.3, 508.3)","(509.1, 620.3)","(621.1, 711.5)","(713.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,79.19999999999999,64.0,244.0,111.19999999999993,90.39999999999998,45.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,124,86,72,274,126,107,53,134,70
