,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  548 2017],2,1469,548,1008.5,667117.3916412567,40.883955166067736,0.10491938976361743,250.26611195889924,2.397130751431202,0.10491938976361743,250.26611195889924,2.397130751431202
1,0,35,10,Mode,40,[   0  507 2017],2,1510,507,1008.5,715705.2462137878,43.423777042964645,0.11239581924578149,270.9445700308441,2.2322474641117953,0.11239581924578149,270.9445700308441,2.2322474641117953
2,0,35,10,Median,40,[   0  490 1015 2017],3,1002,490,672.3333333333334,396153.9423363869,34.37837614782275,0.02759543757057295,154.39500451660567,4.966077340911486,0.10071100188004077,145.2036300403263,4.073354457610614
3,0,35,10,Mode,40,[   0  507 1116 2017],3,901,507,672.3333333333334,498473.1279347155,38.157625521102574,0.029455515300618584,173.20746006573097,3.9015505820183987,0.11046750802204118,183.5652773319401,3.193620698067712
4,0,35,10,Median,40,[   0  287  572 1116 1795 2017],5,679,222,403.4,177130.84620221614,28.5849481362589,-0.014359215508845035,102.07732474530229,4.504326255195703,0.06330380771186678,66.35371651764275,3.6805482017458946
5,0,35,10,Mode,40,[   0  348  507 1116 2017],4,901,159,504.25,164415.85532463808,31.42369192506797,0.016370406564324997,131.8795168659043,3.89876993894121,0.08133471745186656,62.37876377057364,3.338680874513738
6,0,35,10,Median,40,[   0  287  548 1166 1812 2017],5,646,205,403.4,173821.25512497706,28.709975158141006,-0.016900398664664553,102.78726286033745,4.323124244793952,0.06382908111975555,65.51362003792917,3.576753565483761
7,0,35,10,Mode,40,[   0  348  507  722 1116 2017],5,901,159,403.4,111938.06680069352,27.633602209925495,0.011031399647585724,106.53841496441677,4.234270301877829,0.06787249105189272,44.22122043514885,3.6846944452888657
8,0,35,10,Median,40,[   0  287  548  767 1116 1493 1812 2017],7,377,205,288.14285714285717,83888.91513615433,22.587923003296453,-0.02521176614232215,71.43689610798897,6.325988177969786,0.04525421499883755,32.307609980600915,5.107813656081288
9,0,35,10,Mode,40,[   0  348  507  722 1116 1464 2017],6,553,159,336.1666666666667,90446.56624257402,25.410789861994736,-0.0006543943705907043,89.6940649755761,5.086365160901743,0.055440955590172494,35.45984037472195,4.165303812061119
10,0,35,10,Median,40,[   0  287  548  767 1116 1464 2017],6,553,219,336.1666666666667,94291.29743999122,24.00159451470058,-0.012948754041922491,81.77286285164682,6.128180690594697,0.04983409470943186,35.89889175260999,4.874699354395473
11,0,35,10,Mode,40,[   0  348  507  722 1116 1464 2017],6,553,159,336.1666666666667,90446.56624257402,25.410789861994736,-0.0006543943705907043,89.6940649755761,5.086365160901743,0.055440955590172494,35.45984037472195,4.165303812061119
12,0,35,10,Median,40,[   0  201  348  548  767 1116 1464 1761 2017],8,349,147,252.125,55169.28565146275,19.547179583995266,-0.03873108557344523,63.466980364864874,7.450822922450774,0.03309312861001694,21.055385834556976,5.959082654831968
13,0,35,10,Mode,40,[   0  201  348  507  722 1116 1464 1746 2017],8,394,147,252.125,56449.60482085421,20.02054037772243,-0.03508669924337384,65.96414471473378,6.893666226269315,0.03366921869469725,21.570632622788107,5.652404525972898
14,0,35,10,Median,40,[   0  201  348  548  722  915 1133 1464 1761 2017],9,331,147,224.11111111111111,54699.71614015566,20.85243723219557,-0.03872279617564852,59.38469127794841,6.7002035313761,0.03792982491312679,21.116900196626368,5.474939242442115
15,0,35,10,Mode,40,[   0  201  348  507  722  843 1116 1464 1746 2017],9,348,121,224.11111111111111,55849.51077761321,21.061648063730935,-0.03568270555528909,60.79315986248417,6.8195861244377065,0.03676959795443248,21.6201609074432,5.44125810571621
16,0,35,10,Median,40,[   0  201  348  548  722  843 1109 1200 1464 1761 2017],10,297,91,201.7,42151.11249559118,21.013675814302164,-0.038054817267338885,55.312720039772934,7.018678416334116,0.034421444418695844,16.252728894409678,5.505875909521004
17,0,35,10,Mode,40,[   0  201  348  507  722  843 1116 1200 1464 1746 2017],10,282,84,201.7,39613.066186595934,20.58507667990704,-0.037532979392069094,55.33727513448392,6.978464003309957,0.03286514799561099,15.257084632611862,5.634670198312793
18,0,35,10,Median,40,[   0   54  201  348  548  722  843 1109 1200 1464 1761 2017],11,297,54,183.36363636363637,39064.18351514713,20.767633680685382,-0.04637959317161603,50.52567948552272,6.837126897255459,0.03278911318768423,15.262927887551967,5.415335246449251
19,0,35,10,Mode,40,[   0   54  201  348  507  722  843 1116 1200 1464 1746 2017],11,282,54,183.36363636363637,36779.9418370514,20.38189445972977,-0.04587140427307386,50.54790397552078,6.80056833996077,0.03138844640690786,14.366848051933934,5.5312501063618615
20,0,35,10,Median,40,[   0   54  201  348  507  567  722  843 1109 1200 1464 1761 2017],12,297,54,168.08333333333334,29330.16138592261,19.689067531988265,-0.046207581458988546,47.1125435847755,6.848387036462359,0.028244438198695154,11.663617832583627,5.496674839194584
21,0,35,10,Mode,40,[   0   54  201  348  507  548  722  843 1116 1200 1464 1746 2017],12,282,41,168.08333333333334,27405.361443447004,19.437009485580006,-0.046739188118541115,46.45514190468331,6.71789795441083,0.02677939057068585,10.90922051145288,5.614647515924481
22,0,35,10,Median,40,[   0   54  201  348  507  567  722  843 1109 1200 1464 1746 1812 2017],13,282,54,155.15384615384616,33543.71545194529,22.19237138554549,-0.0717751175779002,45.79751063622008,6.384919261624928,0.02929964801251297,14.036733953436444,4.756449664053931
23,0,35,10,Mode,40,[   0   54  201  348  507  548  722  843 1116 1200 1464 1746 1812 2017],13,282,41,155.15384615384616,31965.401809594026,22.021579508178004,-0.0727639778669349,45.2863573440816,6.239959423596475,0.028080771828686554,13.431552381444535,4.812979220057673
24,0,35,10,Median,40,"[   0   54  201  348  507  567  722  843  915 1109 1200 1464 1746 1812
 2017]",14,282,54,144.07142857142858,29320.93807851878,21.231285743413995,-0.07671621835916224,42.73102885364809,6.588175004734356,0.02631266483549239,12.381016364405967,5.021661816720537
25,0,35,10,Mode,40,"[   0   54  201  348  507  548  722  843  915 1116 1200 1464 1746 1812
 2017]",14,282,41,144.07142857142858,27846.867283769752,21.044829121787227,-0.0780247541386046,42.23314359226358,6.4851896324261356,0.025028495766457375,11.812402780154901,5.086888175494476
26,0,35,10,Median,40,"[   0   54  201  348  507  567  722  843  915 1037 1116 1200 1464 1746
 1812 2017]",15,282,54,134.46666666666667,25009.625393010145,20.809727124422476,-0.07786701539424105,40.327902437394066,6.557479079799746,0.026245022074953366,10.723554685797968,4.9583252952811865
27,0,35,10,Mode,40,"[   0   54  201  348  507  548  722  843  915 1015 1116 1200 1464 1746
 1812 2017]",15,282,41,134.46666666666667,24971.624756258938,20.946510696067804,-0.07903632330955306,40.04493996272774,6.374465524240372,0.026280428068045977,10.728970391449346,4.960010606039041
28,0,35,15,Median,40,[   0  567 1546 2017],3,979,471,672.3333333333334,369416.55625246256,29.33575023551415,0.012516233614637438,141.5926816935927,4.92287314233856,0.0589615621886679,135.30822907907415,4.2161821843455005
29,0,35,15,Mode,40,[   0  507 2017],2,1510,507,1008.5,715705.2462137878,43.423777042964645,0.11239581924578149,270.9445700308441,2.2322474641117953,0.11239581924578149,270.9445700308441,2.2322474641117953
30,0,35,15,Median,40,[   0  460 2017],2,1557,460,1008.5,689553.9200956877,44.06703625601429,0.10556356114766448,259.7681668738643,2.175038984388322,0.10556356114766448,259.7681668738643,2.175038984388322
31,0,35,15,Mode,40,[   0  507 1116 2017],3,901,507,672.3333333333334,498473.1279347155,38.157625521102574,0.029455515300618584,173.20746006573097,3.9015505820183987,0.11046750802204118,183.5652773319401,3.193620698067712
32,0,35,15,Median,40,[   0  348  599 1096 1795 2017],5,699,222,403.4,153631.7099670053,28.18085989789696,-0.0038381420567073703,99.91309847175873,4.633764052639787,0.06528798520902251,59.2409181628671,3.7717498660707465
33,0,35,15,Mode,40,[   0  348  507 1116 2017],4,901,159,504.25,164415.85532463808,31.42369192506797,0.016370406564324997,131.8795168659043,3.89876993894121,0.08133471745186656,62.37876377057364,3.338680874513738
34,0,35,15,Median,40,[   0  287  548 1114 1795 2017],5,681,222,403.4,168410.73772632208,28.253135314567068,-0.015355930845236574,100.3980335355671,4.489574433703297,0.062299060594164304,62.873536637120324,3.735837422128338
35,0,35,15,Mode,40,[   0  348  507  843 1116 2017],5,901,159,403.4,132689.85518611374,30.03845817335771,0.009037102896816062,109.12366430950296,4.790333597386502,0.07652249489689514,52.49425704595434,3.346253514574034
