Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
amplitude-silhouette-2-2,1995.9148936170213,1.4882974261540105,0.2660277518837169,0.4105826084937559,0.10894245883740135,2163.872340425532,2723.255319148936,-559.3829787234042
silhouette-2,1972.1690140845071,1.5481453907566722,0.2776293780777258,0.41764227244473845,0.1111952956724282,2117.443661971831,2726.7535211267605,-609.3098591549295
silhouette-1,1972.1690140845071,1.537473822857198,0.2755606771202971,0.49665883125070154,0.1364105772341464,2113.3028169014083,2534.392018779343,-421.0892018779343
amplitude-silhouette-2-1,1995.9148936170213,1.4885225966470208,0.2660714015534621,0.5171098631715197,0.14293678561253761,2173.77304964539,2472.4113475177305,-298.63829787234044
amplitude-silhouette-1-2,1995.9148936170213,1.9222001409330134,0.35014050550621445,0.5249536692317973,0.1454398530874336,1566.1418439716313,2438.8794326241136,-872.7375886524823
entropy,2015.943661971831,0.8028316904639707,0.13314909365239858,0.5322930398464674,0.14778194820434648,3301.774647887324,2428.211267605634,873.5633802816901
amplitude-bottleneck,2019.0567375886526,1.1659863688555336,0.20354722427014466,0.5465370390822789,0.15232740622888377,2735.5248226950353,2378.0851063829787,357.43971631205676
landscape,1972.1572769953052,1.5035638200215267,0.2689871673986358,0.6223934146284096,0.1765342294131753,2201.274647887324,2232.523474178404,-31.248826291079812
amplitude-silhouette-1-1,1995.9148936170213,1.8866621798737133,0.3432514134101918,0.6385894403151533,0.1817026061944892,1615.2836879432625,2196.5106382978724,-581.2269503546099
amplitude-landscape-2-1,1995.9148936170213,1.4614514006157011,0.2608236057584796,0.6631541418417745,0.18954154368851958,2269.1560283687945,2145.9929078014184,123.16312056737588
amplitude-landscape-2-2,1995.9148936170213,1.521924572040574,0.27254642932141143,0.7112047832162451,0.20487517083942744,2195.8936170212764,2054.3900709219856,141.5035460992908
amplitude-landscape-1-1,1995.9148936170213,1.760408930838139,0.3187770138075577,0.7229101581549915,0.20861051858585067,1803.5390070921985,2029.404255319149,-225.86524822695034
amplitude-landscape-1-2,1995.9148936170213,1.763581317129869,0.31939198609849523,0.784512998204,0.2282688405921491,1844.6808510638298,1916.014184397163,-71.33333333333333
life,2018.7295597484276,1.5267369489670601,0.27347931648936175,0.8569458295911504,0.2513831632776572,2269.238993710692,1824.3899371069183,444.8490566037736
amplitude-wasserstein-2,2019.3617021276596,1.7031849031315103,0.30768404208871014,1.0029453595822029,0.29797364142848615,2037.2482269503546,1574.063829787234,463.1843971631206
amplitude-wasserstein-1,2019.3191489361702,1.7387144053834391,0.31457149443103666,1.0381835414481961,0.3092186347678696,1991.531914893617,1527.9290780141844,463.60283687943263
bd2,2018.8301886792453,1.9355418614231,0.35272681992707366,1.1788778423767476,0.3541161406280566,1775.5471698113208,1371.748427672956,403.7987421383648
