name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2020,2.218110443829437,0.4075032035353393,1.2657243695792983,0.3818300738739635,992,822,170,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2020,3.0047135705882777,0.5599875110683108,1.8668836319541924,0.5736683454119773,298,325,-27,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2020,2.730317677534634,0.5067954167086302,1.7158873539639223,0.5254833355630188,475,432,43,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2020,3.0047135705882773,0.5599875110683107,1.8668836319541924,0.5736683454119773,300,327,-27,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2020,3.0047135705882773,0.5599875110683107,1.8668836319541924,0.5736683454119773,299,328,-29,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2020,2.764614786424233,0.5134439675743792,1.7231198670907706,0.527791330971173,453,423,30,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1981,2.1172797557903,0.3879570091195186,1.4211854001889666,0.43143984830521664,1116,650,466,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1981,2.9365269217585217,0.5467694172467908,1.770416864287927,0.5428844597959642,334,387,-53,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1981,2.618662148666986,0.4851508091264498,1.6018898847012246,0.4891051595424591,595,488,107,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1981,2.9365269217585213,0.5467694172467908,1.770416864287927,0.5428844597959642,337,390,-53,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1981,2.9365269217585213,0.5467694172467908,1.770416864287927,0.5428844597959642,336,389,-53,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1981,2.636066274006064,0.4885246273967654,1.614172291454476,0.49302464615664227,574,480,94,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2020,2.2390466734191783,0.4115617260135011,1.0859961491967645,0.32447630208214345,970,1064,-94,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2020,2.921830515068823,0.543920494682072,1.8015165330552498,0.5528087961160248,345,367,-22,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2020,2.613817277154661,0.4842116228296867,1.4746763604954154,0.4485095568006974,599,596,3,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2020,2.921830515068823,0.543920494682072,1.8015165330552498,0.5528087961160248,346,366,-20,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2020,2.921830515068823,0.543920494682072,1.8015165330552498,0.5528087961160248,347,365,-18,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2020,2.6464201198340715,0.4905317374090182,1.4890532821259286,0.45309743220785553,564,577,-13,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1981,1.7754190209213792,0.3216867444131062,0.9126753257374262,0.26916721965591334,1589,1259,330,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1981,2.768407359785555,0.5141791641469533,1.387189692226569,0.4205913456481114,446,689,-243,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1981,2.3315756348302807,0.4294986170930641,1.102068022663131,0.3296050601652929,841,1035,-194,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1981,2.7684073597855545,0.5141791641469532,1.387189692226569,0.4205913456481114,448,687,-239,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,1981,2.7684073597855545,0.5141791641469532,1.387189692226569,0.4205913456481114,449,686,-237,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,1981,2.299083251222688,0.4231999151861513,1.1132207555122238,0.33316405214396255,885,1013,-128,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,2020,1.6577047348465914,0.2988676367993182,0.7205820929148419,0.20786760062774803,1744,1505,239,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,2020,2.6359446259479102,0.4885010457209759,1.3847915381012839,0.4198260613531328,579,692,-113,channel-0,silhouette-2,dim-1,mean
channel-0 silhouette-2 dim-1 std,2020,2.1666707806118746,0.3975315403692153,1.0503272298637407,0.31309385443350535,1048,1096,-48,channel-0,silhouette-2,dim-1,std
channel-0 silhouette-2 dim-1 sum,2020,2.6359446259479102,0.4885010457209759,1.3847915381012839,0.4198260613531328,577,694,-117,channel-0,silhouette-2,dim-1,sum
channel-0 silhouette-2 dim-1 norm-1,2020,2.6359446259479102,0.4885010457209759,1.3847915381012839,0.4198260613531328,576,695,-119,channel-0,silhouette-2,dim-1,norm-1
channel-0 silhouette-2 dim-1 norm-2,2020,2.199242930212669,0.4038457050448666,1.0583077556221245,0.3156405510632883,1017,1084,-67,channel-0,silhouette-2,dim-1,norm-2
channel-0 silhouette-2 dim-2 max,1981,1.8048409316109064,0.3273902301038832,0.8637667915147222,0.2535598269798437,1540,1307,233,channel-0,silhouette-2,dim-2,max
channel-0 silhouette-2 dim-2 mean,1981,2.6994937666759204,0.5008201509833135,1.2829609132205881,0.38733049438877293,499,804,-305,channel-0,silhouette-2,dim-2,mean
channel-0 silhouette-2 dim-2 std,1981,2.24637489896781,0.412982314567265,1.0093495146483995,0.300017296272474,960,1138,-178,channel-0,silhouette-2,dim-2,std
channel-0 silhouette-2 dim-2 sum,1981,2.6994937666759204,0.5008201509833135,1.2829609132205881,0.38733049438877293,500,802,-302,channel-0,silhouette-2,dim-2,sum
channel-0 silhouette-2 dim-2 norm-1,1981,2.6994937666759204,0.5008201509833135,1.2829609132205881,0.38733049438877293,501,803,-302,channel-0,silhouette-2,dim-2,norm-1
channel-0 silhouette-2 dim-2 norm-2,1981,2.25967533288444,0.4155606255180772,1.0139547952656383,0.3014869052910033,941,1128,-187,channel-0,silhouette-2,dim-2,norm-2
channel-0 entropy dim-1,2020,1.8526843707843763,0.336664759334936,1.573858237347012,0.4801598714742837,1472,514,958,channel-0,entropy,dim-1,
channel-0 entropy dim-2,2020,0.9345322539778876,0.1586794641098231,0.6018895630904126,0.1699911655612065,3068,1719,1349,channel-0,entropy,dim-2,
channel-0 amplitude-bottleneck dim-1,2020,2.219729056602013,0.4078169742786713,1.2362250753682953,0.3724164393061889,990,851,139,channel-0,amplitude-bottleneck,dim-1,
channel-0 amplitude-bottleneck dim-2,2020,2.152981831664301,0.3948779151418077,1.4946043155067514,0.45486884407102796,1063,574,489,channel-0,amplitude-bottleneck,dim-2,
