Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,1995.4517647058824,1.3123787704765937,0.2319256316650591,0.603357809451444,0.17045970337093683,2534.444705882353,2349.8705882352942,184.5741176470588
std,1994.6729411764707,1.3533372207037293,0.2398654944853899,0.5568046958508295,0.15560395813535008,2432.1976470588233,2383.004705882353,49.19294117647059
norm-2,1995.6047058823528,1.6726952727810596,0.30177357718872755,0.8393625741833994,0.24577210222187526,2053.075294117647,1953.4188235294118,99.6564705882353
norm-1,1995.590588235294,1.7945885840638134,0.3254027957000214,0.842605237562157,0.24680688115101124,1838.0941176470587,1893.9341176470589,-55.84
sum,1995.590588235294,1.7945885840638134,0.3254027957000214,0.842605237562157,0.24680688115101124,1838.0258823529412,1893.9105882352942,-55.88470588235294
mean,1995.595294117647,1.8535910872917454,0.3368405278184972,0.9021249634548204,0.2658004524927505,1804.2211764705883,1820.0894117647058,-15.868235294117648
