Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-7,1997.0338983050847,0.7041972709137817,0.11402864948889828,0.1945628140764409,0.040007541632097576,3621.491525423729,3518.4576271186443,103.03389830508475
channel-23,1987.7966101694915,0.8271756291373349,0.13786820613104894,0.29978282918963867,0.07358471010285744,3357.2033898305085,2977.7881355932204,379.41525423728814
channel-9,1979.822033898305,0.8306615401418622,0.13854395570229347,0.19259512035162546,0.03937962323058522,3361.008474576271,3521.906779661017,-160.89830508474577
channel-4,1991.4661016949153,0.8618987251751274,0.14459933530484248,0.26033918887136337,0.060997696551852325,3279.9322033898306,3268.3050847457625,11.627118644067796
channel-25,2003.0,0.9217017057575907,0.15619224127268308,0.2065936007150509,0.043846732772355325,3138.906779661017,3485.5423728813557,-346.635593220339
channel-11,1950.5169491525423,0.9878827938926285,0.16902155386088955,0.2020104363433272,0.04238418135499433,3019.64406779661,3429.0593220338983,-409.41525423728814
channel-33,2004.5762711864406,1.020161675985479,0.17527886814865207,0.21726311193989395,0.04725152201812576,3061.864406779661,3363.313559322034,-301.4491525423729
channel-32,1993.5338983050847,1.0461537580993543,0.18031747593909564,0.2407735746874107,0.05475403727294326,2940.8728813559323,3191.3050847457625,-250.4322033898305
channel-15,2009.2372881355932,1.107290214875697,0.19216887845636288,0.2888799958460553,0.07010546452783759,2835.101694915254,2964.6949152542375,-129.59322033898306
channel-12,2019.1016949152543,1.1606590013391298,0.20251450533084964,0.2872813566473487,0.06959531655227244,2685.0,2972.7542372881358,-287.7542372881356
channel-8,2019.8898305084747,1.1614080237709181,0.20265970455896426,0.4237624120446685,0.11314831723577186,2638.14406779661,2445.5423728813557,192.60169491525423
channel-17,2004.8135593220338,1.1622418794138458,0.2028213488443337,0.34906310876393143,0.08931073188466414,2667.330508474576,2670.1610169491523,-2.830508474576271
channel-13,2014.4661016949153,1.2266833146317684,0.21531342685847094,0.3283380519642971,0.08269707836086701,2659.915254237288,2733.0,-73.08474576271186
channel-24,2006.0084745762713,1.2587775988464465,0.22153495654448493,0.5871131565526608,0.1652758089707635,2516.6271186440677,2065.1949152542375,451.43220338983053
channel-31,1999.6610169491526,1.3169661193435056,0.23281489677421968,0.37057896280478797,0.09617673979337715,2436.64406779661,2849.8728813559323,-413.228813559322
channel-1,1974.457627118644,1.3199291506441173,0.23338928525641905,0.6168044623315855,0.17475071709716192,2394.2796610169494,1985.364406779661,408.91525423728814
channel-14,2015.7542372881355,1.3925368536501095,0.2474644076882966,0.27617536266447357,0.06605123959507889,2365.6949152542375,3004.2796610169494,-638.5847457627119
overall,1972.95625,1.4939104909824192,0.2671158537159894,0.7787775529936696,0.2264385803524514,2110.39375,1676.18125,434.2125
channel-10,2019.3389830508474,1.549938503920235,0.2779769760083376,0.855505326392946,0.25092347869657494,2064.5508474576272,1497.406779661017,567.1440677966102
channel-21,1965.864406779661,1.5578173597714315,0.27950430515025454,0.7102890589143006,0.20458295049402947,1982.635593220339,1802.1440677966102,180.4915254237288
channel-29,2010.084745762712,1.5806144550358783,0.2839235594945461,0.7207729016432891,0.20792849034358651,2058.6271186440677,1753.7203389830509,304.90677966101697
channel-16,2012.1694915254238,1.5833826793076502,0.28446018431437925,0.3003059519034886,0.07375164582772809,2101.7796610169494,2854.7542372881358,-752.9745762711865
channel-27,2007.4406779661017,1.631506109067537,0.2937889901802853,0.7722431733330771,0.2243533690313964,1838.9322033898304,1633.7966101694915,205.135593220339
channel-22,1997.4915254237287,1.6418967359580114,0.2958032302618826,0.45307958664098913,0.1225038349046138,1900.9745762711864,2406.5338983050847,-505.5593220338983
channel-19,1981.3305084745762,1.729781267893655,0.31283979106260573,0.7957106286661361,0.23184216002282934,1772.9322033898304,1573.7372881355932,199.1949152542373
channel-6,2018.635593220339,2.209816289423582,0.40589536808678284,1.2328583850342114,0.3713420816527063,1145.7627118644068,981.1016949152543,164.66101694915255
channel-2,2004.4830508474577,2.2817445564049423,0.41983878072981695,1.5879622981193198,0.4846606731911826,987.4491525423729,665.1779661016949,322.271186440678
channel-20,1993.2966101694915,2.346481247820058,0.4323880946425189,1.3282986223863285,0.401798387185582,969.6779661016949,925.7966101694915,43.88135593220339
channel-18,1991.0169491525423,2.356703257041475,0.43436964791214033,1.441791893183605,0.43801566647182805,975.5084745762712,791.9152542372881,183.59322033898306
channel-26,1998.135593220339,2.485397356420826,0.4593172103611974,1.4940905761058751,0.4547049026916741,880.7457627118644,726.0762711864406,154.66949152542372
channel-30,1983.8559322033898,2.5976032535642015,0.481068507737198,1.2419967929280935,0.37425827455647365,866.2203389830509,995.6949152542373,-129.47457627118644
channel-5,2001.2627118644068,2.6131786023977317,0.48408781467950734,1.35812510819622,0.41131643313769517,677.0932203389831,843.8050847457627,-166.71186440677965
channel-3,2000.8050847457628,2.641241280090504,0.489527810822334,1.6652644245551953,0.5093288555678245,672.3305084745763,561.8983050847457,110.4322033898305
channel-0,2011.406779661017,2.8093005356442813,0.5221063734238033,1.8070880387634805,0.5545867409832613,542.8728813559322,483.728813559322,59.144067796610166
channel-28,2009.4237288135594,3.1536135874034703,0.5888520237855014,1.711856513830963,0.5241970384827774,490.8474576271187,553.5338983050848,-62.686440677966104
