Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,1840.8333333333333,1.3343045388094603,0.23617597785315725,0.45217106109109945,0.1222139117809969,2348.3333333333335,2317.2380952380954,31.095238095238095
dim-2,1963.6115646258504,1.412521418264161,0.25133844834851865,0.5860605245073857,0.1649398994626352,2346.755782312925,2381.791836734694,-35.03605442176871
norm-2,2020.0,1.7101466729642198,0.3090335926003115,0.7309781470849679,0.2111851259286704,1922.3532467532468,2040.5246753246754,-118.17142857142858
dim-1,2019.9809523809524,1.7093282707557254,0.3088749439885778,0.76532484890249,0.2221456356007246,1957.312925170068,2013.5074829931973,-56.19455782312925
norm-1,2019.9948051948052,1.7167178836016206,0.31030743257069926,0.7666311826479945,0.22256250484565535,1917.7480519480519,1972.1844155844155,-54.43636363636364
all,2019.9666666666667,1.8417413953777138,0.33454344558665383,1.121803901351711,0.3359030532128325,1906.7333333333333,1432.3119047619048,474.4214285714286
