Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,966.0985915492957,0.3100630585922836,0.07531364779782616,0.19052657260908404,0.14957390488339506,3572.0845070422533,1984.9014084507041,1587.1830985915492
amplitude-wasserstein-1,968.5886524822695,0.5151929009296755,0.13411400509946153,0.16602596818022947,0.12791517384725073,2767.709219858156,2151.0425531914893,616.6666666666666
amplitude-bottleneck,968.4893617021277,0.5329117207911878,0.13919309513798742,0.13486777270771663,0.1003710788731695,2651.9929078014184,1962.7659574468084,689.2269503546099
life,968.1965408805031,0.5424676249997022,0.14193228986167214,0.14734807586706736,0.11140376707328492,2645.235849056604,2098.746855345912,546.4889937106918
amplitude-wasserstein-2,968.5957446808511,0.5617612160369697,0.1474627871978764,0.13808073112276598,0.10321135990966163,2557.900709219858,2188.063829787234,369.83687943262413
bd2,968.2279874213837,0.5684592238397786,0.14938276747732557,0.19134107167707967,0.15029392859930518,2547.0864779874214,2107.687106918239,439.3993710691824
amplitude-landscape-2-2,964.418439716312,0.643872593570428,0.17099996873363546,0.1386497195111194,0.10371435021350581,2280.723404255319,1940.0921985815603,340.63120567375887
amplitude-landscape-2-1,964.418439716312,0.6864559907275005,0.18320647627745218,0.13303754738937038,0.09875314499644774,2189.971631205674,1984.6879432624114,205.2836879432624
landscape,959.8967136150235,0.7121932271025967,0.1905840410314053,0.12694018549870187,0.09336302812796363,2116.6830985915494,2167.650234741784,-50.967136150234744
amplitude-landscape-1-2,964.418439716312,0.7837286444033043,0.21108962934110026,0.1355935141794515,0.10101264016132976,1915.8581560283687,2000.7801418439717,-84.92198581560284
amplitude-landscape-1-1,964.418439716312,0.8368445999321317,0.22631528899122477,0.1304545087704765,0.09646971811752923,1799.985815602837,2007.0567375886526,-207.0709219858156
amplitude-silhouette-2-1,964.418439716312,0.8875443188254505,0.24084833572908695,0.13678152984735806,0.10206285555061256,1595.4184397163122,1949.1205673758866,-353.70212765957444
amplitude-silhouette-2-2,964.418439716312,0.93497157907701,0.2544433339841069,0.1423032326282305,0.10694408514393643,1551.177304964539,1915.404255319149,-364.2269503546099
silhouette-1,959.9014084507043,0.9593252236481283,0.2614242929029144,0.12141802654802006,0.08848139527686559,1449.3239436619717,2215.455399061033,-766.131455399061
silhouette-2,959.9014084507043,1.0092165846291983,0.2757256242866075,0.12523787269799916,0.09185816994387803,1308.9976525821596,2212.037558685446,-903.0399061032864
amplitude-silhouette-1-1,964.418439716312,1.0339015768587085,0.28280156383077165,0.1370418015728371,0.10229293784571813,1345.595744680851,1898.2624113475176,-552.6666666666666
amplitude-silhouette-1-2,964.418439716312,1.124988401886044,0.3089115524899038,0.143735032109765,0.10820980738186312,1132.2553191489362,1840.5035460992908,-708.2482269503546
