Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
std,963.4705882352941,0.6809436962529234,0.18162638007612109,0.11812595529761545,0.0855711778587041,2194.084705882353,2311.661176470588,-117.5764705882353
max,964.1270588235294,0.6218162441976507,0.16467752822907022,0.12849707437413257,0.09473933039446633,2350.2423529411763,2173.854117647059,176.38823529411764
mean,964.1694117647058,0.8067761399024768,0.21769618134161406,0.14550899333032996,0.10977800334438874,1868.2964705882353,2105.049411764706,-236.75294117647059
norm-2,964.1717647058823,0.7059862600302452,0.1888048173092252,0.15812194348484154,0.12092795255327986,2152.8729411764707,2117.9082352941177,34.96470588235294
norm-1,964.1694117647058,0.7669948309068899,0.20629289083929947,0.16552975786163282,0.12747651994142353,2045.5741176470588,2098.4611764705883,-52.887058823529415
sum,964.1694117647058,0.7669948309068899,0.20629289083929947,0.16552975786163282,0.12747651994142353,2045.5623529411764,2098.5317647058823,-52.96941176470588
