Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,883.7619047619048,0.9109283508328299,0.2475513557359236,0.07869705728723456,0.050715715433758114,1393.7619047619048,3040.190476190476,-1646.4285714285713
dim-2,959.0632653061225,0.7276341952132239,0.19501018610928578,0.1286176923586638,0.0948459576612617,2061.513605442177,2496.7938775510206,-435.2802721088435
norm-1,969.0,0.7750597335649987,0.20860469078267255,0.1422574675615795,0.10690362845755862,1996.1688311688313,1860.5948051948053,135.57402597402597
norm-2,969.0,0.7879426025140758,0.21229755813266024,0.14859508734810117,0.1125061352350633,1954.7480519480519,1748.1064935064935,206.64155844155843
dim-1,968.9972789115646,0.7680681387730011,0.20660055395307592,0.1546052738245314,0.11781918833740916,2053.3795918367346,1809.6503401360544,243.72925170068027
all,968.995238095238,0.5626338728025047,0.1477129337832316,0.1740973993802619,0.13505038383547302,2562.7238095238095,2041.35,521.3738095238095
