,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  548  995 2017],3,1022,447,672.3333333333334,58031.467808172376,14.227873721207645,-0.0220453887155173,34.342165964623405,6.681205487940525,0.10012702093546946,31.253783965063718,5.77607530680849
1,0,35,10,Mode,40,[   0  645  994 2017],3,1023,349,672.3333333333334,42771.74359790345,13.022994643096917,0.0031465243938146844,26.41906595237469,7.007493600925824,0.1009845068045103,23.82628518280677,6.019036898859897
2,0,35,10,Median,40,[   0  545  994 1252 2017],4,765,258,504.25,46127.444786283384,14.182572223174157,-0.04260735899906395,30.243534118817347,6.915230364137171,0.09502160075694248,26.496136360759,5.788620178904753
3,0,35,10,Mode,40,[   0  645  994 1275 2017],4,742,281,504.25,39279.622319515795,13.687457045559208,-0.03525777904535421,25.416723365513633,6.788671144020876,0.0975306086726992,22.710642548953036,5.75609633233492
4,0,35,10,Median,40,[   0  377  645  994 1252 2017],5,765,258,403.4,30149.29003759826,13.482991444488565,-0.0818266343304762,25.367462339117573,6.396911694364265,0.08877045764291008,17.937767249575256,5.815908136580768
5,0,35,10,Mode,40,[   0  372  645  994 1275 2017],5,742,273,403.4,30980.45639477436,13.511082078121284,-0.0841650447830148,25.51877362922267,6.303972268335999,0.0867836011654311,18.348315680264985,5.764226126404868
6,0,35,10,Median,40,[   0  372  583  833  994 1252 2017],6,765,161,336.1666666666667,21150.95261710095,12.454860223580129,-0.0815542799481895,21.953471868095058,7.417196384296363,0.06898405462138964,13.235431815635351,6.458424626065479
7,0,35,10,Mode,40,[   0  372  645  994 1275 2017],5,742,273,403.4,30980.45639477436,13.511082078121284,-0.0841650447830148,25.51877362922267,6.303972268335999,0.0867836011654311,18.348315680264985,5.764226126404868
8,0,35,10,Median,40,[   0  372  583  833  994 1162 1275 2017],7,742,113,288.14285714285717,16394.91344947087,12.716633432311818,-0.0791938717953089,20.367666057392245,7.023128371157925,0.05530287687043232,9.531113915916563,6.317441708976792
9,0,35,10,Mode,40,[   0  372  645  780  994 1174 1275 2017],7,742,101,288.14285714285717,18013.992382337958,12.98851753943781,-0.07949932912425965,19.424391249265856,7.602425783532695,0.06071756129425183,9.989983272216664,6.54043731292158
10,0,35,10,Median,40,[   0  372  533  646  833  994 1252 1660 2017],8,408,113,252.125,14486.41649888865,11.557986771724986,-0.09193548869001236,17.52020850732156,7.552932236977114,0.05643157498073332,9.237135957843401,6.898821308309129
11,0,35,10,Mode,40,[   0  372  532  645  780  994 1275 1660 2017],8,385,113,252.125,13973.084372495538,11.18763419099697,-0.0902858363987492,17.268252083383327,8.358920756224629,0.05444263153953739,9.206491410920645,7.382791377067932
12,0,35,10,Median,40,[   0  372  533  646  833  994 1162 1275 1660 2017],9,385,113,224.11111111111111,12477.473174304292,11.727915624251755,-0.08729773335870643,16.78304683279722,7.530524518721503,0.05201505850142194,7.654256196010293,6.8912318242108
13,0,35,10,Mode,40,[   0  372  532  645  780  994 1174 1275 1660 2017],9,385,101,224.11111111111111,12368.234285368626,11.631331095357215,-0.08636673017141501,16.59925236992747,8.1854955449619,0.050225866195453384,7.8116448540723145,7.144583455199723
14,0,35,10,Median,40,[   0  210  374  533  646  833  994 1162 1275 1660 2017],10,385,113,201.7,10185.748680455765,10.775732090648297,-0.1135932531162276,15.061272744577064,8.031874054294,0.03478049005491393,5.731470640927096,7.129693856731649
15,0,35,10,Mode,40,[   0  179  372  532  645  780  994 1174 1275 1660 2017],10,385,101,201.7,10321.802731843494,10.752586640582352,-0.11534782528157202,14.958279746517709,8.488725295457959,0.03550465201344795,6.094957361452085,7.271695968421379
16,0,35,10,Median,40,[   0  210  372  423  533  646  833  994 1162 1275 1660 2017],11,385,51,183.36363636363637,8295.97772587322,10.284380206143863,-0.11306459448885887,13.806318036962013,8.102164476130362,0.026699146387885408,4.552399975096,7.281131510632777
