,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 195.5)","(196.3, 295.5)","(296.3, 465.9)","(466.7, 620.3)","(621.1, 706.7)","(707.5, 761.9)","(762.7, 876.3)","(877.1, 938.7)"
"Time length, sec",78.39999999999999,106.4,99.19999999999999,169.59999999999997,153.59999999999997,85.60000000000002,54.39999999999998,113.59999999999991,61.60000000000002
Number of epochs,91,115,111,188,177,101,62,130,71
