,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,9,Median,"[0, 81, 210, 282, 486, 552, 682, 842, 976, 1046]",81909.47668263505,35.79586936517065,-0.015115493217201948,25.762889754039872,5.278413943015968,0.06113421933245398,21.777818897477097,3.420480417569122,0.8629210769700787,0.7584715881179427,0.792774563127205
