,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 201.1)","(201.9, 241.9)","(242.7, 345.1)","(345.9, 434.7)","(435.5, 580.3)","(581.1, 668.3)","(669.1, 765.1)","(765.9, 840.3)","(841.1, 938.7)"
"Time length, sec",191.2,40.0,102.40000000000003,88.80000000000001,144.79999999999995,87.19999999999993,96.0,74.39999999999998,97.60000000000002
Number of epochs,213,46,112,98,168,99,113,83,114
