St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  358  714 1180]
40,50,20,Mode,40,[   0  638 1180]
40,50,20,Median,40,[   0  231  638 1180]
40,50,20,Mode,40,[   0  358  638 1180]
40,50,20,Median,40,[   0  711 1180]
40,50,20,Mode,40,[   0  638 1180]
40,50,20,Median,40,[   0  454  638  829 1180]
40,50,20,Mode,40,[   0   55  497  638  834 1180]
40,50,20,Median,40,[   0  306  638 1180]
40,50,20,Mode,40,[   0  358  638 1180]
40,50,20,Median,40,[   0  306  638 1180]
40,50,20,Mode,40,[   0  358  638 1180]
40,50,20,Median,40,[   0   55  231  358  497  638  825 1180]
40,50,20,Mode,40,[   0   55  243  358  497  638  834 1180]
40,50,20,Median,40,[   0   55  231  358  497  638  711  996 1180]
40,50,20,Mode,40,[   0   55  243  358  497  638  698 1180]
40,50,20,Median,40,[   0   55  153  243  358  497  638  711  996 1180]
40,50,20,Mode,40,[   0   55  153  243  358  497  638  698 1180]
