,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 184.3)","(185.1, 311.5)","(312.3, 508.3)","(509.1, 620.3)","(621.1, 721.1)","(721.9, 770.7)","(771.5, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,64.80000000000001,126.4,196.0,111.19999999999993,100.0,48.80000000000007,105.60000000000002,60.80000000000007
Number of epochs,124,69,142,221,126,116,58,120,70
