,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 151.5)","(153.1, 241.9)","(242.7, 325.9)","(326.7, 434.7)","(435.5, 547.5)","(548.3, 649.1)","(649.9, 779.5)","(781.9, 840.3)","(841.1, 938.7)"
"Time length, sec",141.6,88.80000000000001,83.19999999999999,108.0,112.0,100.80000000000007,129.60000000000002,58.39999999999998,97.60000000000002
Number of epochs,161,98,91,119,130,115,152,66,114
