,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 100.3)","(101.1, 247.5)","(248.3, 455.5)","(456.3, 511.5)","(513.1, 619.5)","(620.3, 707.5)","(708.3, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",90.39999999999999,146.4,207.2,55.19999999999999,106.39999999999998,87.20000000000005,63.200000000000045,104.80000000000007,60.80000000000007
Number of epochs,103,160,229,68,121,103,73,119,70
