Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-23,1035.3474576271187,1.3072008325300273,0.32499704716934086,0.2483173691553033,0.06539434882890664,2798.635593220339,3729.0,-930.3644067796611
channel-19,1029.5254237288136,1.24888076962224,0.3088508826085248,0.3037805663205683,0.08839091357295795,2949.9322033898306,3394.0593220338983,-444.1271186440678
channel-27,1037.8898305084747,1.285453425705992,0.3189761824472454,0.35259745312869467,0.10863173551369461,2942.686440677966,3185.9830508474574,-243.29661016949152
channel-4,1033.5,1.164769253210582,0.28556424130997665,0.3590938820814285,0.11132533337051333,3179.915254237288,3118.8898305084745,61.02542372881356
channel-22,1037.406779661017,1.3301144240890723,0.33134077523727246,0.3668774091665941,0.11455259746092875,2811.830508474576,3075.1949152542375,-263.364406779661
channel-2,1044.635593220339,1.562488342919181,0.39567451127944747,0.3746365975473028,0.11776977005605647,2200.9576271186443,3032.5,-831.542372881356
channel-3,1043.2796610169491,1.4099881736243352,0.35345417223625875,0.3930413511841583,0.1254008863681418,2525.7881355932204,2859.813559322034,-334.02542372881356
channel-5,1033.822033898305,1.1833569456111734,0.290710325270488,0.39703158055631754,0.12705534505048305,3152.7203389830506,2839.635593220339,313.08474576271186
channel-20,1029.415254237288,1.0240359976028048,0.2466016238001945,0.4000085286029501,0.12828966946726836,3550.6949152542375,2843.813559322034,706.8813559322034
channel-18,1026.2033898305085,1.1089138848956028,0.2701004382299869,0.4115579766887286,0.1330783878289462,3205.7881355932204,2763.101694915254,442.6864406779661
channel-0,1040.7033898305085,1.8592637696588974,0.47783808653694304,0.41262277941690334,0.1335198842829849,1552.8559322033898,2745.135593220339,-1192.2796610169491
channel-9,1036.8305084745762,1.8916801843901823,0.4868127127740677,0.4165348378156781,0.13514193113293238,1572.6525423728813,2708.669491525424,-1136.0169491525423
channel-35,1040.1101694915253,1.4974786884150364,0.3776763040188454,0.41979960921100656,0.1364955950146499,2258.5338983050847,2717.686440677966,-459.1525423728813
channel-14,1032.3474576271187,1.1942000572575617,0.2937122881673852,0.4250916125598264,0.1386898049386513,3105.3728813559323,2641.14406779661,464.228813559322
channel-36,1034.4322033898304,1.1855891555287108,0.2913283223518669,0.42727942009957925,0.13959693002892573,3091.237288135593,2620.915254237288,470.3220338983051
channel-37,1035.3983050847457,1.2034950965599773,0.29628566046318255,0.4280659566202397,0.1399230496712362,3084.0593220338983,2609.008474576271,475.0508474576271
channel-13,1030.1525423728813,1.763280509580534,0.45126470106650457,0.4334779934033442,0.14216702875359952,1697.2796610169491,2641.169491525424,-943.8898305084746
channel-10,1037.0084745762713,1.2657830911587666,0.3135303642719807,0.4337645202076103,0.14228583063560385,2863.9491525423728,2572.9661016949153,290.9830508474576
channel-21,1029.0762711864406,1.7849733764353817,0.4572704661595232,0.43396545029398,0.14236914176760476,1715.3135593220338,2617.8389830508477,-902.5254237288135
channel-1,1038.2542372881355,1.799865048670082,0.4613932907673667,0.4634354442909063,0.15458821062037456,1656.042372881356,2310.0423728813557,-654.0
channel-15,1034.6864406779662,1.3514945420682443,0.3372599544358133,0.46377611592124873,0.15472946243426272,2612.6949152542375,2348.5677966101694,264.1271186440678
overall,957.1,1.386254574335819,0.3468834214409663,0.464669470828161,0.1550998719130926,2617.81875,2486.88125,130.9375
