,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,15,Mode,40,[   0  829 1180],2,829,351,590.0,182048.2327327497,27.170861818161633,0.22153045749950206,209.79872563277124,2.002174984782252,0.22153045749950206,209.79872563277124,2.002174984782252
1,60,35,20,Mode,40,[   0  829  949 1180],3,829,120,393.3333333333333,151655.00596729777,40.21360908430344,0.1946699185529026,190.8601167946087,1.73753210773705,0.3175011904681862,179.5050799847194,1.3764481689398318
2,40,50,20,Mode,40,[   0  217  848  949 1180],4,631,101,295.0,126442.11717504587,36.1182140088081,0.13358020236068927,156.6691869815046,2.0284707313088797,0.30836661963820383,166.94119160118527,1.5554056749146932
3,40,35,20,Mode,40,[   0   86  199  683  949 1180],5,484,86,236.0,117332.69772453378,31.990682189180305,0.07507371920206124,151.57165428057152,3.197694037917301,0.2890089865998973,220.42094035353503,1.4570050466298556
4,40,45,20,Mode,40,[   0   86  217  684  848  949 1180],6,467,86,196.66666666666666,86291.32795396357,32.218646199963196,0.0887626778872449,149.79785210831545,2.5815016555994212,0.29012415135236413,166.343389332516,1.417196092494055
5,20,45,20,Mode,40,[   0  217  684  848  949 1039 1117 1180],7,467,63,168.57142857142858,60803.05504569655,28.482799294222634,0.11489913887711779,122.16972886307543,4.177098118733108,0.22634752552839965,105.36418339200549,1.6580229595067115
6,40,45,20,Median,40,[   0   86  210  683  848  949 1039 1117 1180],8,473,63,147.5,61894.51533608669,29.87609987825132,0.08335026716114374,120.01790683827664,3.791869510230918,0.2424015506661395,122.06581397238709,1.5595818370614103
7,0,35,10,Median,40,[   0   93  216  683  829  949  999 1040 1117 1180],9,467,41,131.11111111111111,54771.599667362374,31.38374341426234,0.07490933281495757,112.30454019741707,2.680503102395545,0.24044046221293935,105.41935132420593,1.4615794700674798
8,20,35,15,Median,40,[   0   86  199  253  683  848  949  999 1040 1117 1180],10,430,41,118.0,41314.36907121709,29.314470360548754,0.012320664879910024,102.45742334190814,2.7907857525673254,0.2198166585785676,69.12069749493956,1.5317698922797263
9,0,50,15,Median,40,[   0   52  103  210  253  618  699  829  949 1039 1117 1180],11,365,43,107.27272727272727,24382.95554523217,22.281516969741915,-0.006174948778654441,89.69593198935735,3.9203565901620654,0.16019880030879247,35.088907219344605,2.0228349593740242
10,0,50,15,Median,40,[   0   52  103  146  210  253  618  699  829  949 1039 1117 1180],12,365,43,98.33333333333333,22155.32367966931,21.860629731744073,-0.012510931055912973,83.21973381064461,3.8804626535297384,0.1677015494174633,32.705007251440136,2.0260732548459606
