,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 125.1)","(125.9, 198.7)","(199.5, 464.3)","(465.1, 505.9)","(506.7, 620.3)","(621.1, 715.5)","(716.3, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",115.19999999999999,72.79999999999998,264.8,40.799999999999955,113.59999999999997,94.39999999999998,42.40000000000009,117.60000000000002,60.80000000000007
Number of epochs,132,78,293,50,129,111,49,134,70
