,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 101.1)","(101.9, 190.7)","(191.5, 338.7)","(339.5, 453.1)","(454.7, 620.3)","(621.1, 702.7)","(703.5, 761.9)","(762.7, 876.3)","(877.1, 938.7)"
"Time length, sec",91.19999999999999,88.79999999999998,147.2,113.60000000000002,165.59999999999997,81.60000000000002,58.39999999999998,113.59999999999991,61.60000000000002
Number of epochs,104,96,163,127,192,96,67,130,71
