,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,40,20,Median,40,[   0 1338 1427],2,1338,89,713.5,49669.08971065781,24.39675286459196,0.5799066332726833,69.36159553316179,2.6324286468419165,0.5799066332726833,69.36159553316179,2.6324286468419165
1,0,35,10,Median,40,[   0  941 1330 1427],3,941,97,475.6666666666667,35498.604898769205,16.83574978463842,0.21415255439822922,58.90605071479552,3.0122261955948573,0.3124759580144525,44.48749710175446,3.003808770002756
2,40,35,15,Mode,40,[   0  941 1242 1283 1427],4,941,41,356.75,26387.75735334451,20.95929427866577,0.1850970067061862,63.036168679733564,3.082116537921432,0.27579501049240085,53.22491900451595,2.6375732467528388
3,0,35,20,Mode,40,[   0  941 1220 1283 1365 1427],5,941,62,285.4,20190.901484813876,17.096224323064334,0.15667680295998296,50.4183884457364,4.188404600834029,0.21352345338707948,48.87885042683427,3.573240327637794
4,0,35,20,Mode,40,[   0  639  941 1220 1283 1365 1427],6,639,62,237.83333333333334,18226.358495984914,15.542716218439178,-0.007031904520793138,42.74979818698292,4.1403980754805145,0.19740392097178447,57.53076807696722,3.420740603690068
5,40,35,15,Median,40,[   0  598  941 1147 1242 1283 1371 1427],7,598,41,203.85714285714286,13060.971569908841,15.317074421504694,-0.03099280386320875,36.801156651292004,4.301605601592439,0.15157623150949684,50.848229337523826,3.4660543183529184
6,0,45,15,Mode,40,[   0  455  639  941 1046 1147 1242 1283 1427],8,455,41,178.375,9893.758064438674,13.296673142035965,-0.0778194112758386,31.24755086197197,4.058507821648837,0.14919800182139759,34.826186127729486,2.9678470286439413
7,0,40,15,Mode,40,[   0  455  639  941 1046 1147 1242 1283 1365 1427],9,455,41,158.55555555555554,9176.9872184017,13.356830927726698,-0.07601567584061386,29.13193047976843,4.423001882298362,0.14449584231594886,30.673466867834573,3.2956871555777636
8,40,35,20,Median,40,[   0  598  639  865  941 1023 1147 1242 1283 1371 1427],10,598,41,142.7,7488.783967862101,13.542054116834171,-0.15038983593932553,26.763000717776336,4.383025984734464,0.14054252058694988,25.775229240127622,2.7274778729675813
9,40,45,20,Mode,40,[   0  456  598  697  865  941 1046 1147 1220 1262 1345 1427],11,456,42,129.72727272727272,5357.031093274303,10.714073847335268,-0.12086517966291077,23.60976732376208,4.637269990348486,0.12224859821217529,25.71914592141324,3.2108624443295226
10,40,45,20,Mode,40,[   0  456  598  697  865  941 1046 1147 1220 1262 1330 1371 1427],12,456,41,118.91666666666667,5302.667416801479,11.502122119074317,-0.11973005955327215,22.864115617316223,4.783132440519928,0.11959633368288024,23.547504198938704,3.3968991515493574
