,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  572  995 2017],3,1022,423,672.3333333333334,57044.0402435485,14.217544200912736,0.00573501184156826,67.7230947988032,4.335918072534102,0.1706025935450547,60.45736991842204,3.7477701181934453,0.5995503225794616,0.3783392964848036,0.5697028173880464
1,0,35,15,Median,40,[   0  572  994 1174 2017],4,843,180,504.25,47953.98874029624,15.667748688994715,-0.007261634726945325,64.49458041905982,4.496720882435491,0.20856429912792807,58.11665666039036,3.64086983326073,0.6534286557823156,0.4590120803679483,0.606022450226001
2,0,35,20,Median,40,[   0  541  646  994 1174 2017],5,843,105,403.4,25699.930921765306,14.833433068393557,-0.009837459590778629,51.29337543245115,4.747633970388813,0.2407661791163681,34.36533261672349,4.1436416393986395,0.661327360122243,0.4446800096611913,0.5842925847186422
3,0,35,20,Mode,40,[   0  372  645  720  994 1275 2017],6,742,75,336.1666666666667,21216.77917824115,12.825987985433741,-0.06929839888174322,42.28812245633313,4.47129471421468,0.1571484251728314,28.075877337885913,4.227070030544304,0.7545923127684504,0.5631547382247579,0.6567411906104019
4,0,35,20,Median,40,[   0  372  542  646  994 1116 1275 2017],7,742,104,288.14285714285717,16749.189548853046,13.522984720355096,-0.06254907132096903,42.165678985693454,4.522035483113134,0.16027397796197193,25.41826206936881,4.038619806263475,0.7798361364566189,0.5884332571493636,0.6743892828209508
5,0,40,20,Median,40,[   0  372  542  646  994 1116 1275 1795 2017],8,520,104,252.125,14396.604877926804,12.260551697324193,-0.10389447609011655,37.253267361063685,4.5853627174238945,0.13140214201362563,22.1695407725265,4.140108173338111,0.8072934768736036,0.6713818553656749,0.722587189465934
6,60,35,20,Mode,40,[   0  372  572  646  857  995 1125 1275 1746 2017],9,471,74,224.11111111111111,12840.753311807932,12.23605268226111,-0.10296725442882752,34.29134900905816,4.7384892887542,0.1193415402048431,18.08144908944268,4.326609378555471,0.7883526687074521,0.6406325853943502,0.691961578688094
7,0,40,10,Median,40,[   0  372  548  646  833  994 1095 1162 1275 1746 2017],10,471,67,201.7,10070.73913068376,11.624725345212624,-0.1022818393588214,30.812611006120488,5.056691386883519,0.105038437608713,14.39031368505075,4.665693696029617,0.7852218755235061,0.6291034760644374,0.6812855808546107
8,0,40,20,Median,40,[   0  372  542  645  721  850  994 1098 1171 1275 1795 2017],11,520,73,183.36363636363637,9662.421607802587,11.912400267003445,-0.0973449315394955,29.405148191563647,5.330116304973866,0.09818925401033192,14.090565767044435,4.471021628839694,0.7873180460265915,0.6340209189430891,0.6857004072058639
9,0,50,20,Median,40,[   0  372  483  542  645  721  850  994 1098 1171 1275 1746 2017],12,471,59,168.08333333333334,7437.115965529861,11.320126700860419,-0.09921545393717911,27.270134091051293,5.310721477290479,0.08869057453340426,11.986346180032559,4.709573896892902,0.7724869037646689,0.6031309839768162,0.6579171111314264
10,0,50,15,Median,40,[   0  372  483  545  645  720  780  857  994 1095 1164 1275 1746 2017],13,471,60,155.15384615384616,7999.760284505875,12.440461778169556,-0.09800209152239792,25.966735113554922,5.643837652574691,0.0891075644605764,12.037826304902561,4.36446753506297,0.7652092851201319,0.5935686852274559,0.6494371607861618
11,0,40,20,Median,40,"[   0  372  456  572  646  720  780  850  943  995 1098 1171 1275 1795
 2017]",14,520,52,144.07142857142858,7739.953149205249,12.868086634916342,-0.0925350351144518,25.350354138745512,5.2030331608914375,0.09182891045919296,10.33830063354351,4.137006187377518,0.7618960031446436,0.6016036810702013,0.6567484961866317
12,40,35,20,Median,40,"[   0  197  372  483  572  646  721  780  850  939  995 1115 1172 1275
 1746 2017]",15,471,56,134.46666666666667,7411.447808381069,12.5831198836408,-0.14670494445345228,24.596974309454023,5.041177739476551,0.0802061528944743,9.907116536654515,4.089406563836726,0.7339782522988463,0.48507241196361206,0.5538408166103783
13,20,35,10,Median,40,"[   0  197  372  483  548  646  720  780  857  939  994 1095 1169 1252
 1328 1746 2017]",16,418,55,126.0625,5877.145296892982,11.238226233745797,-0.1516257130898941,21.712224420304654,5.415875303154602,0.06146428047752315,8.171888693300959,4.42494253607937,0.7272326535098746,0.4791553090769667,0.5495339099378967
