St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  221 1776 2134]
40,50,20,Mode,40,[   0   41 2134]
40,50,20,Median,40,[   0  216 2134]
40,50,20,Mode,40,[   0   41 2074 2134]
40,50,20,Median,40,[   0   41  780 2134]
40,50,20,Mode,40,[   0   41 2074 2134]
40,50,20,Median,40,[   0   41  780 2074 2134]
40,50,20,Mode,40,[   0   41 2074 2134]
40,50,20,Median,40,[   0   41  221  780 1354 2074 2134]
40,50,20,Mode,40,[   0   41  216 1912 2074 2134]
40,50,20,Median,40,[   0   41  221 1326 1428 2074 2134]
40,50,20,Mode,40,[   0   41  216 1326 1426 2074 2134]
40,50,20,Median,40,[   0   41  221 1104 1326 1436 1870 2074 2134]
40,50,20,Mode,40,[   0   41  216  668  937 1326 1426 2074 2134]
40,50,20,Median,40,[   0   41  221 1104 1326 1436 1776 1912 2074 2134]
40,50,20,Mode,40,[   0   41  216  668  937 1326 1426 1776 1912 2074 2134]
40,50,20,Median,40,[   0   41  221  668  796 1146 1326 1436 1776 1912 2074 2134]
40,50,20,Mode,40,[   0   41  216  668  780 1104 1326 1426 1776 1912 2074 2134]
