,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0  799 1089 1224],0.011349399730189218,39.00941211235323,3.16731591665049
1,2,20,20,[   0  799 1089 1224],0.011349399730189218,39.00941211235323,3.16731591665049
2,2,20,40,[   0  799 1089 1224],0.011349399730189218,39.00941211235323,3.16731591665049
3,2,20,60,[   0  799 1089 1224],0.011349399730189218,39.00941211235323,3.16731591665049
4,2,21,0,[   0  474 1224],0.14943772909179745,80.3190239548548,1.828218000256931
5,2,21,20,[   0  474 1224],0.14943772909179745,80.3190239548548,1.828218000256931
6,2,21,40,[   0  474 1224],0.14943772909179745,80.3190239548548,1.828218000256931
7,2,21,60,[   0  474 1224],0.14943772909179745,80.3190239548548,1.828218000256931
8,2,22,0,[   0  325 1215 1224],0.07736100589440532,127.54382708262956,2.623173191004369
9,2,22,20,[   0  325 1224],0.07736100589440532,127.54382708262956,2.623173191004369
10,2,22,40,[   0  325 1224],0.07736100589440532,127.54382708262956,2.623173191004369
11,2,22,60,[   0  325 1224],0.07736100589440532,127.54382708262956,2.623173191004369
12,2,23,0,[   0    1 1215 1224],0.12498106504898429,132.41854795764812,2.6828006921497822
13,2,23,20,[   0 1215 1224],0.12498106504898429,132.41854795764812,2.6828006921497822
14,2,23,40,[   0 1215 1224],0.12498106504898429,132.41854795764812,2.6828006921497822
15,2,23,60,[   0 1215 1224],0.12498106504898429,132.41854795764812,2.6828006921497822
16,2,24,0,[   0    1  961 1224],0.181109017640405,160.31217935036895,1.7749242442222508
17,2,24,20,[   0  961 1224],0.181109017640405,160.31217935036895,1.7749242442222508
18,2,24,40,[   0  961 1224],0.181109017640405,160.31217935036895,1.7749242442222508
19,2,24,60,[   0  961 1224],0.181109017640405,160.31217935036895,1.7749242442222508
20,2,25,0,[   0    1  961 1224],0.1927543921655499,172.723001813436,1.7187547908326122
21,2,25,20,[   0  961 1224],0.1927543921655499,172.723001813436,1.7187547908326122
22,2,25,40,[   0  961 1224],0.1927543921655499,172.723001813436,1.7187547908326122
23,2,25,60,[   0  961 1224],0.1927543921655499,172.723001813436,1.7187547908326122
24,2,26,0,[   0    1  961 1224],0.19327566334705243,173.1701723564522,1.7448271698663913
25,2,26,20,[   0  961 1224],0.19327566334705243,173.1701723564522,1.7448271698663913
26,2,26,40,[   0  961 1224],0.19327566334705243,173.1701723564522,1.7448271698663913
27,2,26,60,[   0  961 1224],0.19327566334705243,173.1701723564522,1.7448271698663913
28,2,27,0,[   0    1  961 1224],0.18508722626138585,164.54843312951118,1.7528682180620454
29,2,27,20,[   0  961 1224],0.18508722626138585,164.54843312951118,1.7528682180620454
30,2,27,40,[   0  961 1224],0.18508722626138585,164.54843312951118,1.7528682180620454
31,2,27,60,[   0  961 1224],0.18508722626138585,164.54843312951118,1.7528682180620454
32,2,28,0,[   0    1  961 1224],0.1742130605760981,153.99288597619815,1.757262490101002
33,2,28,20,[   0  961 1224],0.1742130605760981,153.99288597619815,1.757262490101002
34,2,28,40,[   0  961 1224],0.1742130605760981,153.99288597619815,1.757262490101002
35,2,28,60,[   0  961 1224],0.1742130605760981,153.99288597619815,1.757262490101002
36,2,29,0,[   0    1 1223 1224],0.1278315555832205,158.46158986233948,2.3509511360776747
37,2,29,20,[   0 1223 1224],0.1278315555832205,158.46158986233948,2.3509511360776747
38,2,29,40,[   0 1223 1224],0.1278315555832205,158.46158986233948,2.3509511360776747
39,2,29,60,[   0 1223 1224],0.1278315555832205,158.46158986233948,2.3509511360776747
40,2,30,0,[   0    1  961 1224],0.1785433601161203,155.27364793961846,1.7407219150590816
41,2,30,20,[   0  961 1224],0.1785433601161203,155.27364793961846,1.7407219150590816
42,2,30,40,[   0  961 1224],0.1785433601161203,155.27364793961846,1.7407219150590816
43,2,30,60,[   0  961 1224],0.1785433601161203,155.27364793961846,1.7407219150590816
44,2,31,0,[   0    1  961 1224],0.18281612388084587,155.40065035022326,1.7153085769132306
45,2,31,20,[   0  961 1224],0.18281612388084587,155.40065035022326,1.7153085769132306
46,2,31,40,[   0  961 1224],0.18281612388084587,155.40065035022326,1.7153085769132306
47,2,31,60,[   0  961 1224],0.18281612388084587,155.40065035022326,1.7153085769132306
48,2,32,0,[   0    1 1223 1224],0.18821153180888467,183.97296019888168,1.714228299089898
49,2,32,20,[   0 1223 1224],0.18821153180888467,183.97296019888168,1.714228299089898
50,2,32,40,[   0 1223 1224],0.18821153180888467,183.97296019888168,1.714228299089898
51,2,32,60,[   0 1223 1224],0.18821153180888467,183.97296019888168,1.714228299089898
52,2,33,0,[   0    1 1223 1224],0.1876226928622004,182.10139171864327,1.7328709772900799
