St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  329 1041 2019]
40,50,20,Mode,40,[   0  329  989 2019]
40,50,20,Median,40,[   0  329  989 1841 2019]
40,50,20,Mode,40,[   0  329  989 2019]
40,50,20,Median,40,[   0  329  788 1884 2019]
40,50,20,Mode,40,[   0  329  989 2019]
40,50,20,Median,40,[   0 1884 2019]
40,50,20,Mode,40,[   0  233  329  989 2019]
40,50,20,Median,40,[   0  717 1943 2019]
40,50,20,Mode,40,[   0  233  329  989 1595 2019]
40,50,20,Median,40,[   0  662  861 1032 1943 2019]
40,50,20,Mode,40,[   0  233  329  662  861 1595 2019]
40,50,20,Median,40,[   0  662  861 1663 1945 2019]
40,50,20,Mode,40,[   0  233  329  662  861  989 1142 1595 2019]
40,50,20,Median,40,[   0  123  238  662  861 1663 1943 2019]
40,50,20,Mode,40,[   0  123  329  406  662  861  989 1142 1595 2019]
40,50,20,Median,40,[   0  123  238  662  861 1663 1945 2019]
40,50,20,Mode,40,[   0  123  329  406  662  861  989 1342 1595 2019]
