,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 77.9)","(79.5, 201.1)","(201.9, 264.3)","(265.1, 434.7)","(435.5, 600.3)","(601.1, 713.9)","(714.7, 779.5)","(781.9, 840.3)","(841.1, 938.7)"
"Time length, sec",68.0,121.6,62.400000000000006,169.59999999999997,164.79999999999995,112.79999999999995,64.79999999999995,58.39999999999998,97.60000000000002
Number of epochs,79,134,70,186,190,132,75,66,114
