St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  215  782 1046]
40,50,20,Mode,40,[   0  215 1046]
40,50,20,Median,40,[   0  215  873 1046]
40,50,20,Mode,40,[   0  215  558  921 1046]
40,50,20,Median,40,[   0   83  220  873 1046]
40,50,20,Mode,40,[   0  137  215  558  921 1046]
40,50,20,Median,40,[   0   83  220  773  921 1046]
40,50,20,Mode,40,[   0  137  215  558  773  921 1046]
40,50,20,Median,40,[   0   83  215  440 1046]
40,50,20,Mode,40,[   0  215  440  558  773  921 1046]
40,50,20,Median,40,[   0   83  215  440  773  854  921 1046]
40,50,20,Mode,40,[   0  215  440  558  873  921 1046]
40,50,20,Median,40,[   0   83  215  289  440  773  873 1046]
40,50,20,Mode,40,[   0  215  289  440  558  773  921 1046]
40,50,20,Median,40,[   0   83  215  440  773  854  921 1046]
40,50,20,Mode,40,[   0  215  440  558  873  921 1046]
40,50,20,Median,40,[   0   83  215  440  558  613  773  854  921 1046]
40,50,20,Mode,40,[   0  215  440  558  613  773  873  921 1046]
