,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  259 1341 1651],3,1082,259,550.3333333333334,284592.28520049434,35.59846847116695,0.20717911199182745,317.12882511003426,2.9821509894879283,0.33137650195144275,396.47921110491933,1.291894423472178
1,0,35,10,Mode,40,[   0  259 1341 1651],3,1082,259,550.3333333333334,284592.28520049434,35.59846847116695,0.20717911199182745,317.12882511003426,2.9821509894879283,0.33137650195144275,396.47921110491933,1.291894423472178
2,0,35,10,Median,40,[   0  187 1361 1651],3,1174,187,550.3333333333334,194078.96053478308,31.8928445867971,0.16112476468098444,199.82860773930108,3.21602058489604,0.2614387528691493,234.0924536119481,1.5007593426512886
3,0,35,10,Mode,40,[   0  259 1341 1651],3,1082,259,550.3333333333334,284592.28520049434,35.59846847116695,0.20717911199182745,317.12882511003426,2.9821509894879283,0.33137650195144275,396.47921110491933,1.291894423472178
4,0,35,10,Median,40,[   0  187 1341 1651],3,1154,187,550.3333333333334,210301.3241321317,32.81576513613629,0.1727579752811138,219.03215584891197,3.31843354052441,0.27743088996053145,258.8481771961824,1.4400587793971036
5,0,35,10,Mode,40,[   0  259 1341 1651],3,1082,259,550.3333333333334,284592.28520049434,35.59846847116695,0.20717911199182745,317.12882511003426,2.9821509894879283,0.33137650195144275,396.47921110491933,1.291894423472178
6,0,35,10,Median,40,[   0  187 1341 1651],3,1154,187,550.3333333333334,210301.3241321317,32.81576513613629,0.1727579752811138,219.03215584891197,3.31843354052441,0.27743088996053145,258.8481771961824,1.4400587793971036
7,0,35,10,Mode,40,[   0  259  683  883 1341 1651],5,458,200,330.2,140374.97864137823,26.514272548481554,-0.002283048063613911,180.73428584605074,4.106299839954378,0.2364478214895664,209.21305821451338,1.8904869573619913
8,0,35,10,Median,40,[   0  259  683  884 1341 1651],5,457,201,330.2,140546.20664932084,26.542559163492736,-0.0003926068962359103,180.88776897413834,4.095034257775271,0.2407845110119109,211.9968959210583,1.904220866045982
9,0,35,10,Mode,40,[   0  259  683  883 1341 1651],5,458,200,330.2,140374.97864137823,26.514272548481554,-0.002283048063613911,180.73428584605074,4.106299839954378,0.2364478214895664,209.21305821451338,1.8904869573619913
