St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  542 1357 2019]
40,50,20,Mode,40,[   0  542 1036 2019]
40,50,20,Median,40,[   0 1895 2019]
40,50,20,Mode,40,[   0  542 1036 1968 2019]
40,50,20,Median,40,[   0  248  542 1895 2019]
40,50,20,Mode,40,[   0  115 1036 1968 2019]
40,50,20,Median,40,[   0  248  542 1968 2019]
40,50,20,Mode,40,[   0  115 1036 1578 1968 2019]
40,50,20,Median,40,[   0  248  664 1968 2019]
40,50,20,Mode,40,[   0  115 1036 1578 1968 2019]
40,50,20,Median,40,[   0  248  664 1408 1968 2019]
40,50,20,Mode,40,[   0  115 1036 1578 1968 2019]
40,50,20,Median,40,[   0  248 1036 1160 1968 2019]
40,50,20,Mode,40,[   0  115 1036 1160 1408 1578 1968 2019]
40,50,20,Median,40,[   0  115 1036 1160 1968 2019]
40,50,20,Mode,40,[   0  115 1036 1160 1408 1578 1968 2019]
40,50,20,Median,40,[   0  115 1036 1160 1968 2019]
40,50,20,Mode,40,[   0  115  387  542 1036 1160 1408 1578 1968 2019]
