St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  174  985 1180]
40,50,20,Mode,40,[   0  174 1127 1180]
40,50,20,Median,40,[   0  174  431 1010 1180]
40,50,20,Mode,40,[   0  174 1127 1180]
40,50,20,Median,40,[   0  174  886 1180]
40,50,20,Mode,40,[   0  174  886 1180]
40,50,20,Median,40,[   0   64  174  886 1126 1180]
40,50,20,Mode,40,[   0   64  174  886 1127 1180]
40,50,20,Median,40,[   0   64  174  886 1126 1180]
40,50,20,Mode,40,[   0   64  174  886 1127 1180]
40,50,20,Median,40,[   0   64  174  886 1026 1127 1180]
40,50,20,Mode,40,[   0   64  174  886 1026 1127 1180]
40,50,20,Median,40,[   0   64  174  886 1026 1127 1180]
40,50,20,Mode,40,[   0   64  174  886 1026 1127 1180]
40,50,20,Median,40,[   0   64  174  886 1026 1127 1180]
40,50,20,Mode,40,[   0   64  174  384  636  736  886 1026 1127 1180]
40,50,20,Median,40,[   0  174  886 1080 1127 1180]
40,50,20,Mode,40,[   0   64  174  384  636  736  886 1080 1127 1180]
