,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0 1586 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
1,2,20,20,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
2,2,20,40,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
3,2,20,60,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
4,2,21,0,[   0 1587 1645 1911],0.13703317911670548,213.61124870913585,1.9966564912383309
5,2,21,20,[   0 1587 1645 1911],0.13703317911670548,213.61124870913585,1.9966564912383309
6,2,21,40,[   0 1587 1645 1911],0.13703317911670548,213.61124870913585,1.9966564912383309
7,2,21,60,[   0 1645 1911],0.13703317911670548,213.61124870913585,1.9966564912383309
8,2,22,0,[   0 1586 1594 1911],0.14155818443117885,211.52130416973736,2.082802186216981
9,2,22,20,[   0 1586 1911],0.14155818443117885,211.52130416973736,2.082802186216981
10,2,22,40,[   0 1586 1911],0.14155818443117885,211.52130416973736,2.082802186216981
11,2,22,60,[   0 1586 1911],0.14155818443117885,211.52130416973736,2.082802186216981
12,2,23,0,[   0 1586 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
13,2,23,20,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
14,2,23,40,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
15,2,23,60,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
16,2,24,0,[   0 1587 1644 1911],0.13665886402757585,213.57684431887836,1.9960593812341343
17,2,24,20,[   0 1587 1644 1911],0.13665886402757585,213.57684431887836,1.9960593812341343
18,2,24,40,[   0 1587 1644 1911],0.13665886402757585,213.57684431887836,1.9960593812341343
19,2,24,60,[   0 1644 1911],0.13665886402757585,213.57684431887836,1.9960593812341343
20,2,25,0,[   0 1599 1700 1911],0.13835294619796518,207.30593131053104,1.9169554402598479
21,2,25,20,[   0 1599 1700 1911],0.13835294619796518,207.30593131053104,1.9169554402598479
22,2,25,40,[   0 1599 1700 1911],0.13835294619796518,207.30593131053104,1.9169554402598479
23,2,25,60,[   0 1599 1700 1911],0.13835294619796518,207.30593131053104,1.9169554402598479
24,2,26,0,[   0 1586 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
25,2,26,20,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
26,2,26,40,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
27,2,26,60,[   0 1589 1911],0.14157180506377012,211.12487349175203,2.0890774409556503
28,2,27,0,[   0 1586 1645 1911],0.1370271982854196,213.52109249957542,2.0336206088322166
29,2,27,20,[   0 1586 1645 1911],0.1370271982854196,213.52109249957542,2.0336206088322166
30,2,27,40,[   0 1586 1645 1911],0.1370271982854196,213.52109249957542,2.0336206088322166
31,2,27,60,[   0 1645 1911],0.1370271982854196,213.52109249957542,2.0336206088322166
32,2,28,0,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
33,2,28,20,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
34,2,28,40,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
35,2,28,60,[   0 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
36,2,29,0,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
37,2,29,20,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
38,2,29,40,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
39,2,29,60,[   0 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
40,2,30,0,[   0 1598 1700 1911],0.13487034738253167,209.67857884641109,1.9646671908016278
41,2,30,20,[   0 1598 1700 1911],0.13487034738253167,209.67857884641109,1.9646671908016278
42,2,30,40,[   0 1598 1700 1911],0.13487034738253167,209.67857884641109,1.9646671908016278
43,2,30,60,[   0 1598 1700 1911],0.13487034738253167,209.67857884641109,1.9646671908016278
44,2,31,0,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
45,2,31,20,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
46,2,31,40,[   0 1586 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
47,2,31,60,[   0 1644 1911],0.13744903038515363,213.47341780929398,2.042718244953747
