name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,1249,1.5942561335498229,0.4109627754399892,0.9638778965528383,0.49224109928127013,1312,469,843,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,1249,2.406334972350098,0.624550918646394,1.2558729885848863,0.6536490495422669,264,154,110,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,1249,2.1000064567981,0.5439822155576818,1.2369264432976443,0.6431758494002412,500,172,328,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,1249,2.4063349723500984,0.6245509186463941,1.2558729885848863,0.6536490495422669,262,155,107,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,1249,2.4063349723500984,0.6245509186463941,1.2558729885848863,0.6536490495422669,261,156,105,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,1249,2.029603090603447,0.5254651411770566,1.2739972811411682,0.6636677279079944,566,140,426,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1249,1.1875222677018402,0.3039860546649767,0.49541572640355663,0.2332863403762304,2242,1598,644,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1249,2.2883565130276398,0.5935209264078772,0.686936434000358,0.3391544377836435,345,956,-611,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1249,1.4419152489138365,0.370894982598728,0.647626841215293,0.317425028727907,1622,1075,547,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1249,2.28835651302764,0.5935209264078775,0.686936434000358,0.3391544377836435,343,957,-614,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1249,2.28835651302764,0.5935209264078775,0.686936434000358,0.3391544377836435,344,958,-614,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1249,1.645110255155199,0.4243381238533671,0.646150626486617,0.31660901229474536,1209,1092,117,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,1249,0.9642956973010488,0.2452743306202069,0.6212721920088476,0.3028568047257273,2812,1176,1636,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,1249,1.958816977117974,0.5068473988818674,1.2185120577782937,0.6329968145359567,693,185,508,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,1249,1.4947000736581568,0.3847781330613984,0.9189928903609006,0.46742973414333266,1494,512,982,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,1249,1.9588169771179744,0.5068473988818675,1.2185120577782937,0.6329968145359567,690,188,502,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,1249,1.9588169771179744,0.5068473988818675,1.2185120577782937,0.6329968145359567,691,187,504,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,1249,2.0600436015834886,0.533471423212538,0.9668759373308419,0.4938983450021103,533,465,68,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1249,0.9272363040336872,0.2355271895568766,0.3174995606316039,0.1349385105010804,2902,2804,98,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1249,1.776662709693808,0.4589382675298816,0.6329976256813755,0.3093383459113451,966,1143,-177,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1249,1.6988350796831042,0.4384685074648374,0.45793480078750515,0.2125677750898393,1121,1790,-669,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1249,1.776662709693808,0.4589382675298815,0.6329976256813755,0.3093383459113451,965,1144,-179,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,1249,1.776662709693808,0.4589382675298815,0.6329976256813755,0.3093383459113451,964,1142,-178,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,1249,1.7174143863445468,0.4433551261307572,0.4890829806197628,0.22978574894720064,1100,1632,-532,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,1249,0.954319632348026,0.242650485387433,0.5999550820762883,0.29107321276273257,2837,1243,1594,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,1249,1.8115524145591573,0.4681147500623148,1.0898143143338501,0.5618557592941674,903,338,565,channel-0,silhouette-2,dim-1,mean
channel-0 silhouette-2 dim-1 std,1249,1.774437109542352,0.4583529034233969,0.808517594283714,0.4063616149150192,974,691,283,channel-0,silhouette-2,dim-1,std
channel-0 silhouette-2 dim-1 sum,1249,1.8115524145591544,0.468114750062314,1.0898143143338501,0.5618557592941674,905,341,564,channel-0,silhouette-2,dim-1,sum
channel-0 silhouette-2 dim-1 norm-1,1249,1.8115524145591544,0.468114750062314,1.0898143143338501,0.5618557592941674,906,339,567,channel-0,silhouette-2,dim-1,norm-1
channel-0 silhouette-2 dim-1 norm-2,1249,1.403471566891798,0.3607837541455457,0.862832906434804,0.4363858291615088,1723,589,1134,channel-0,silhouette-2,dim-1,norm-2
channel-0 silhouette-2 dim-2 max,1249,0.7834649732838365,0.1977133097782326,0.30071465513022955,0.12566021348092363,3319,2984,335,channel-0,silhouette-2,dim-2,max
channel-0 silhouette-2 dim-2 mean,1249,1.7498501976380385,0.4518862001799286,0.5511135220866423,0.26407475867702823,1025,1400,-375,channel-0,silhouette-2,dim-2,mean
channel-0 silhouette-2 dim-2 std,1249,1.6679856367217387,0.4303546705733302,0.40729715650432724,0.18457648827431924,1180,2086,-906,channel-0,silhouette-2,dim-2,std
channel-0 silhouette-2 dim-2 sum,1249,1.7498501976380212,0.451886200179924,0.5511135220866423,0.26407475867702823,1027,1398,-371,channel-0,silhouette-2,dim-2,sum
channel-0 silhouette-2 dim-2 norm-1,1249,1.7498501976380212,0.451886200179924,0.5511135220866423,0.26407475867702823,1028,1397,-369,channel-0,silhouette-2,dim-2,norm-1
channel-0 silhouette-2 dim-2 norm-2,1249,1.706847232223561,0.4405758161428111,0.41516677907701083,0.18892662868231322,1115,2032,-917,channel-0,silhouette-2,dim-2,norm-2
channel-0 entropy dim-1,1249,0.8317553633542784,0.2104143607809855,0.4782307888391726,0.22378691513477458,3183,1680,1503,channel-0,entropy,dim-1,
channel-0 entropy dim-2,1249,0.2266571342560486,0.0512650257219535,0.12920767579159098,0.03085522960993968,4604,4530,74,channel-0,entropy,dim-2,
channel-0 amplitude-bottleneck dim-1,1249,1.6732109877205144,0.4317290112950748,0.9989902058900336,0.5116503497573868,1168,438,730,channel-0,amplitude-bottleneck,dim-1,
channel-0 amplitude-bottleneck dim-2,1249,1.2670676614220864,0.3249076107178716,0.5203039912041131,0.24704398191415675,2036,1499,537,channel-0,amplitude-bottleneck,dim-2,
channel-0 amplitude-bottleneck norm-1,1249,1.8299688108715224,0.4729585210177586,1.0222853897877364,0.5245273740173305,867,410,457,channel-0,amplitude-bottleneck,norm-1,
channel-0 amplitude-bottleneck norm-2,1249,1.7502198074554187,0.4519834127544142,1.0209848839498443,0.5238084852848666,1019,411,608,channel-0,amplitude-bottleneck,norm-2,
channel-0 amplitude-wasserstein-1 dim-1,1249,1.7371847925913873,0.448555020720964,1.105933914620144,0.5707662913963704,1052,321,731,channel-0,amplitude-wasserstein-1,dim-1,
channel-0 amplitude-wasserstein-1 dim-2,1249,0.7326064878419113,0.1843368136145363,0.4082039079018417,0.1850777189061445,3467,2076,1391,channel-0,amplitude-wasserstein-1,dim-2,
channel-0 amplitude-wasserstein-1 norm-1,1249,1.599735583896157,0.4124039478598916,1.0643106703138292,0.5477579507426253,1302,372,930,channel-0,amplitude-wasserstein-1,norm-1,
channel-0 amplitude-wasserstein-1 norm-2,1249,1.7014978119470414,0.4391688434580155,1.0948203193836181,0.5646229599633847,1117,331,786,channel-0,amplitude-wasserstein-1,norm-2,
channel-0 amplitude-wasserstein-2 dim-1,1249,2.0137082712846173,0.5212845803956359,1.2871815798882706,0.6709556950501439,585,132,453,channel-0,amplitude-wasserstein-2,dim-1,
channel-0 amplitude-wasserstein-2 dim-2,1249,0.9989660663784368,0.2543931247590372,0.6383236230238457,0.31228243071825446,2715,1121,1594,channel-0,amplitude-wasserstein-2,dim-2,
channel-0 amplitude-wasserstein-2 norm-1,1249,1.9470222200533112,0.5037452120735844,1.2144230854947722,0.6307365277949563,705,193,512,channel-0,amplitude-wasserstein-2,norm-1,
channel-0 amplitude-wasserstein-2 norm-2,1249,1.886123037962076,0.4877278716330034,1.2777131835185094,0.6657217904674801,784,134,650,channel-0,amplitude-wasserstein-2,norm-2,
channel-0 amplitude-landscape-1-1 dim-1,1249,2.406334972350098,0.624550918646394,1.2558729885848863,0.6536490495422669,263,157,106,channel-0,amplitude-landscape-1-1,dim-1,
channel-0 amplitude-landscape-1-1 dim-2,1249,2.2883565130276398,0.5935209264078772,0.686936434000358,0.3391544377836435,346,955,-609,channel-0,amplitude-landscape-1-1,dim-2,
channel-0 amplitude-landscape-1-1 norm-1,1249,2.3788920633028154,0.6173330480314537,1.304155347882058,0.6803383907695028,284,123,161,channel-0,amplitude-landscape-1-1,norm-1,
channel-0 amplitude-landscape-1-1 norm-2,1249,2.0498518321429824,0.5307908446692017,1.2631853457028104,0.6576911468452278,542,147,395,channel-0,amplitude-landscape-1-1,norm-2,
channel-0 amplitude-landscape-1-2 dim-1,1249,2.490376997880412,0.6466551520368908,1.3168716718349422,0.6873676725625837,198,114,84,channel-0,amplitude-landscape-1-2,dim-1,
channel-0 amplitude-landscape-1-2 dim-2,1249,1.8336174864519537,0.4739181739543358,0.7335251014281594,0.3649075463807132,863,830,33,channel-0,amplitude-landscape-1-2,dim-2,
channel-0 amplitude-landscape-1-2 norm-1,1249,2.4817120324870623,0.6443761444074747,1.3466059426513155,0.7038040711046847,206,102,104,channel-0,amplitude-landscape-1-2,norm-1,
channel-0 amplitude-landscape-1-2 norm-2,1249,2.2091097799948853,0.5726779223115687,1.325778435328962,0.6922911198336474,410,110,300,channel-0,amplitude-landscape-1-2,norm-2,
channel-0 amplitude-landscape-2-1 dim-1,1249,2.029603090603449,0.5254651411770572,1.2739972811411682,0.6636677279079944,565,141,424,channel-0,amplitude-landscape-2-1,dim-1,
channel-0 amplitude-landscape-2-1 dim-2,1249,1.6451102551551988,0.4243381238533671,0.646150626486617,0.31660901229474536,1210,1091,119,channel-0,amplitude-landscape-2-1,dim-2,
channel-0 amplitude-landscape-2-1 norm-1,1249,2.141605693372104,0.5549233991892759,1.2931083719939895,0.67423188492974,460,126,334,channel-0,amplitude-landscape-2-1,norm-1,
channel-0 amplitude-landscape-2-1 norm-2,1249,2.0758573632087467,0.5376306646817992,1.2715297202182752,0.6623037188490183,515,143,372,channel-0,amplitude-landscape-2-1,norm-2,
channel-0 amplitude-landscape-2-2 dim-1,1249,2.151854076221572,0.5576188678545104,1.2949627156002619,0.6752569220236345,454,124,330,channel-0,amplitude-landscape-2-2,dim-1,
channel-0 amplitude-landscape-2-2 dim-2,1249,1.971041258864223,0.5100625567156444,0.6433458836569004,0.3150586170877462,664,1104,-440,channel-0,amplitude-landscape-2-2,dim-2,
channel-0 amplitude-landscape-2-2 norm-1,1249,2.3057161882315977,0.5980867648663174,1.2926136679719002,0.6739584242984821,329,127,202,channel-0,amplitude-landscape-2-2,norm-1,
channel-0 amplitude-landscape-2-2 norm-2,1249,2.18486415029934,0.5663009810835565,1.3049606412813866,0.6807835378301598,433,120,313,channel-0,amplitude-landscape-2-2,norm-2,
channel-0 amplitude-silhouette-1-1 dim-1,1249,1.9588169771179744,0.5068473988818675,1.2185120577782937,0.6329968145359567,692,186,506,channel-0,amplitude-silhouette-1-1,dim-1,
channel-0 amplitude-silhouette-1-1 dim-2,1249,1.776662709693808,0.4589382675298815,0.6329976256813755,0.3093383459113451,963,1141,-178,channel-0,amplitude-silhouette-1-1,dim-2,
channel-0 amplitude-silhouette-1-1 norm-1,1249,2.2476548522371163,0.5828158178170563,1.1925863280762907,0.618665687046452,379,208,171,channel-0,amplitude-silhouette-1-1,norm-1,
channel-0 amplitude-silhouette-1-1 norm-2,1249,2.3010988360685403,0.5968723363799225,1.2150844839402366,0.6311021331434753,334,192,142,channel-0,amplitude-silhouette-1-1,norm-2,
channel-0 amplitude-silhouette-1-2 dim-1,1249,1.811552414559156,0.4681147500623144,1.0898143143338501,0.5618557592941674,904,340,564,channel-0,amplitude-silhouette-1-2,dim-1,
channel-0 amplitude-silhouette-1-2 dim-2,1249,1.7498501976380214,0.4518862001799241,0.5511135220866423,0.26407475867702823,1026,1399,-373,channel-0,amplitude-silhouette-1-2,dim-2,
channel-0 amplitude-silhouette-1-2 norm-1,1249,1.7834434978851823,0.4607217100850541,1.1019910656706156,0.568586778163106,950,329,621,channel-0,amplitude-silhouette-1-2,norm-1,
channel-0 amplitude-silhouette-1-2 norm-2,1249,1.8320244946453617,0.4734991947298363,1.0970488436627683,0.5658548352442371,866,330,536,channel-0,amplitude-silhouette-1-2,norm-2,
channel-0 amplitude-silhouette-2-1 dim-1,1249,2.060043601583489,0.5334714232125382,0.9668759373308419,0.4938983450021103,532,464,68,channel-0,amplitude-silhouette-2-1,dim-1,
channel-0 amplitude-silhouette-2-1 dim-2,1249,1.7174143863445424,0.443355126130756,0.4890829806197628,0.22978574894720064,1101,1631,-530,channel-0,amplitude-silhouette-2-1,dim-2,
channel-0 amplitude-silhouette-2-1 norm-1,1249,1.4793867002634673,0.38075050072655,0.9445879875200931,0.48157809581765454,1539,487,1052,channel-0,amplitude-silhouette-2-1,norm-1,
channel-0 amplitude-silhouette-2-1 norm-2,1249,1.639777392566357,0.4229355060730437,0.9784548375050633,0.5002988859509035,1214,457,757,channel-0,amplitude-silhouette-2-1,norm-2,
channel-0 amplitude-silhouette-2-2 dim-1,1249,1.403471566891798,0.3607837541455456,0.862832906434804,0.4363858291615088,1722,590,1132,channel-0,amplitude-silhouette-2-2,dim-1,
channel-0 amplitude-silhouette-2-2 dim-2,1249,1.7068472322235604,0.440575816142811,0.41516677907701083,0.18892662868231322,1116,2033,-917,channel-0,amplitude-silhouette-2-2,dim-2,
channel-0 amplitude-silhouette-2-2 norm-1,1249,1.630802165530845,0.4205748952729851,0.8470393056430079,0.42765550183544376,1240,610,630,channel-0,amplitude-silhouette-2-2,norm-1,
channel-0 amplitude-silhouette-2-2 norm-2,1249,2.0291099267316657,0.5253354321504972,0.8625195740167109,0.43621262644428926,567,591,-24,channel-0,amplitude-silhouette-2-2,norm-2,
channel-0 life all max,1249,1.6732109877205144,0.4317290112950748,0.9989902058900336,0.5116503497573868,1167,436,731,channel-0,life,all,max
channel-0 life all mean,1249,2.221549632438697,0.5759497782672794,1.320506252211802,0.6893767822520829,407,112,295,channel-0,life,all,mean
channel-0 life all std,1249,2.109017656006809,0.5463522875446513,1.2921705506693584,0.6737134795802995,495,128,367,channel-0,life,all,std
channel-0 life all sum,1249,1.599735583896157,0.4124039478598916,1.0643106703138292,0.5477579507426253,1301,371,930,channel-0,life,all,sum
channel-0 life all norm-1,1249,1.599735583896157,0.4124039478598916,1.0643106703138292,0.5477579507426253,1300,370,930,channel-0,life,all,norm-1
channel-0 life all norm-2,1249,1.886123037962076,0.4877278716330034,1.2777131835185094,0.6657217904674801,785,135,650,channel-0,life,all,norm-2
channel-0 life dim-1 max,1249,1.6732109877205144,0.4317290112950748,0.9989902058900336,0.5116503497573868,1169,437,732,channel-0,life,dim-1,max
channel-0 life dim-1 mean,1249,2.3164015237648954,0.6008971582259894,1.3160982783916155,0.6869401590397916,309,115,194,channel-0,life,dim-1,mean
channel-0 life dim-1 std,1249,2.117199716415486,0.548504284378941,1.2248823940518214,0.6365181850947144,489,181,308,channel-0,life,dim-1,std
channel-0 life dim-1 sum,1249,1.7371847925913873,0.448555020720964,1.105933914620144,0.5707662913963704,1054,323,731,channel-0,life,dim-1,sum
channel-0 life dim-1 norm-1,1249,1.7371847925913873,0.448555020720964,1.105933914620144,0.5707662913963704,1053,322,731,channel-0,life,dim-1,norm-1
channel-0 life dim-1 norm-2,1249,2.0137082712846173,0.5212845803956359,1.2871815798882706,0.6709556950501439,584,133,451,channel-0,life,dim-1,norm-2
channel-0 life dim-2 max,1249,1.2670676614220864,0.3249076107178716,0.5203039912041131,0.24704398191415675,2037,1500,537,channel-0,life,dim-2,max
channel-0 life dim-2 mean,1249,1.497189622382999,0.3854329193508016,0.7788137109299387,0.3899420138403601,1489,754,735,channel-0,life,dim-2,mean
channel-0 life dim-2 std,1249,1.3551285832782105,0.3480688703020776,0.6800510381456506,0.3353483545241279,1847,986,861,channel-0,life,dim-2,std
channel-0 life dim-2 sum,1249,0.7326064878419113,0.1843368136145363,0.4082039079018417,0.1850777189061445,3466,2075,1391,channel-0,life,dim-2,sum
channel-0 life dim-2 norm-1,1249,0.7326064878419113,0.1843368136145363,0.4082039079018417,0.1850777189061445,3465,2077,1388,channel-0,life,dim-2,norm-1
channel-0 life dim-2 norm-2,1249,0.9989660663784368,0.2543931247590372,0.6383236230238457,0.31228243071825446,2714,1120,1594,channel-0,life,dim-2,norm-2
channel-0 bd2 all max,1249,2.63468105566392,0.6846091465094765,1.3355935894895854,0.6977167038855467,137,107,30,channel-0,bd2,all,max
channel-0 bd2 all mean,1249,2.727876404195636,0.7091208324410666,1.5162037938369592,0.7975537342858036,108,37,71,channel-0,bd2,all,mean
