Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,1235.857142857143,0.9262254142672892,0.2352613113466892,0.3594204722116151,0.15811139455236253,2944.1190476190477,2713.785714285714,230.33333333333334
dim-2,1231.7203907203907,1.1857294837896097,0.30351452730988715,0.3683336734875326,0.16303840047632392,2411.798534798535,2805.874236874237,-394.07570207570205
dim-1,1248.9969474969475,1.2590040688674413,0.32278677259350425,0.526107766732958,0.25025217115242987,2315.0958485958486,2136.744810744811,178.35103785103786
norm-2,1249.0,1.2666133380118687,0.32478811727835905,0.5175098429536534,0.2454994431388867,2281.3333333333335,2133.2051282051284,148.12820512820514
norm-1,1248.993006993007,1.2706540604435996,0.3258508840445525,0.5215221263096227,0.24771733806255286,2279.815850815851,2123.4988344988346,156.3170163170163
all,1248.991452991453,1.3774918072464952,0.35395071237858283,0.6584468913840432,0.32340609542086174,2056.946581196581,1601.655982905983,455.29059829059827
