Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-24,1224.050847457627,0.5847254183651005,0.14544201481446858,0.22759030490929402,0.0852388098155735,3823.7457627118642,3723.3050847457625,100.44067796610169
channel-26,1230.593220338983,0.7852711158868004,0.19818835065665638,0.29255700044145766,0.12115085576162621,3324.271186440678,3083.8728813559323,240.39830508474577
channel-30,1225.7288135593221,0.8135919496822849,0.20563712781402102,0.2252471956035411,0.08394359465408871,3298.423728813559,3749.6186440677966,-451.1949152542373
channel-13,1243.4745762711864,0.8209594857062178,0.20757489329216464,0.21733779838830886,0.0795714677685774,3206.7881355932204,3817.991525423729,-611.2033898305085
channel-25,1227.4661016949153,0.8880174212581027,0.2252120724149966,0.20528537984220133,0.07290917711267375,3161.822033898305,3924.3389830508477,-762.5169491525423
channel-10,1247.8728813559321,0.8882953830076331,0.2252851802601072,0.4284356737038028,0.1962613584171013,3039.1610169491523,2284.3389830508477,754.8220338983051
channel-29,1228.2627118644068,0.896432129110912,0.22742525879547307,0.21870070951257514,0.08032485266085357,3131.669491525424,3785.406779661017,-653.7372881355932
channel-21,1237.7627118644068,0.9283613430840623,0.23582309063239207,0.3077742765291651,0.12956260448239906,2970.6271186440677,3090.076271186441,-119.44915254237289
channel-20,1228.915254237288,0.9592612713411426,0.24395020586592184,0.2937597462145879,0.12181570505267082,3040.008474576271,3087.169491525424,-47.16101694915254
channel-31,1233.3898305084747,0.9932519670519081,0.25289023636084507,0.22721907926777704,0.08503360509975245,3018.135593220339,3687.177966101695,-669.042372881356
channel-5,1248.7372881355932,0.9949057620062646,0.25332520766740807,0.4276985965716145,0.19585391968837873,2778.1101694915255,2196.0423728813557,582.0677966101695
channel-33,1244.3559322033898,1.0172354303525244,0.2591982241439099,0.34339836282636726,0.14925475310427097,2728.8728813559323,2827.830508474576,-98.95762711864407
overall,1245.5375,1.0678315505096883,0.2725057145518389,0.4313354813611835,0.19786430320248008,2663.34375,2398.91875,264.425
channel-15,1239.7203389830509,1.075179617572074,0.2744383594195832,0.25075051764201056,0.09804122522187808,2758.9661016949153,3529.0,-770.0338983050848
channel-11,1246.3305084745762,1.077602770377139,0.2750756826493128,0.7322638397263457,0.36421035087439246,2583.822033898305,1092.8135593220338,1491.0084745762713
channel-8,1244.1186440677966,1.0960111763008424,0.2799173520202845,0.24094680444771713,0.0926219654643753,2624.4745762711864,3638.406779661017,-1013.9322033898305
channel-14,1247.8983050847457,1.1359291683282116,0.2904163447169169,0.43132198808231925,0.19785684443846924,2606.237288135593,2276.2033898305085,330.03389830508473
channel-32,1240.2542372881355,1.1525738770872813,0.29479413695604645,0.4396921126741735,0.20248365047277095,2507.364406779661,2151.406779661017,355.95762711864404
channel-34,1245.6949152542372,1.1552485246992843,0.29549760685316023,0.33969515102996567,0.1472077055964522,2410.9661016949153,2814.3728813559323,-403.40677966101697
