St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  195  731 1180]
40,50,20,Mode,40,[   0  195  719 1180]
40,50,20,Median,40,[   0  195  576 1037 1180]
40,50,20,Mode,40,[   0  195  719  981 1180]
40,50,20,Median,40,[   0  195  506  719 1037 1180]
40,50,20,Mode,40,[   0  195  719  981 1180]
40,50,20,Median,40,[   0  195  506  719 1037 1180]
40,50,20,Mode,40,[   0  195  719  981 1180]
40,50,20,Median,40,[   0  195  502  576  719 1037 1180]
40,50,20,Mode,40,[   0  195  506  576  719  981 1180]
40,50,20,Median,40,[   0  195  296  506  719 1026 1094 1180]
40,50,20,Mode,40,[   0  195  296  719  981 1094 1180]
40,50,20,Median,40,[   0  195  296  502  576  719 1026 1094 1180]
40,50,20,Mode,40,[   0  195  296  506  576  719  981 1094 1180]
40,50,20,Median,40,[   0  125  195  296  502  576  719 1026 1094 1180]
40,50,20,Mode,40,[   0  125  195  296  506  576  719  981 1094 1180]
40,50,20,Median,40,[   0  125  195  296  502  576  719 1037 1094 1180]
40,50,20,Mode,40,[   0  125  195  296  506  576  719 1037 1094 1180]
