,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 111.5)","(112.3, 221.1)","(221.9, 264.3)","(265.1, 377.9)","(378.7, 556.3)","(557.1, 600.3)","(601.1, 713.9)","(714.7, 840.3)","(841.1, 938.7)"
"Time length, sec",101.6,108.8,42.400000000000006,112.79999999999995,177.59999999999997,43.19999999999993,112.79999999999995,125.59999999999991,97.60000000000002
Number of epochs,115,122,46,124,201,51,132,141,114
