name,score,mean,variance,unique_values,normalized_score
channel-0 betti dim-1 max,0.27392850968698945,7.038561027836554e-18,1.0000000000000002,25,0.04436664910002697
channel-0 betti dim-1 mean,0.0,0.0,0.0,1,0.0
channel-0 betti dim-1 std,0.08606228143801564,-2.5690747751603427e-16,1.0,417,0.013939020241709286
channel-0 betti dim-1 sum,0.0,0.0,0.0,1,0.0
channel-0 betti dim-1 percentile-25,0.0,0.0,0.0,1,0.0
channel-0 betti dim-1 median,0.0,0.0,0.0,1,0.0
channel-0 betti dim-1 percentile-75,0.0,0.0,0.0,1,0.0
channel-0 betti dim-1 kurtosis,0.5054574212685818,1.9707970877942352e-16,1.0,2006,0.08186607545907734
channel-0 betti dim-1 skew,0.21694940934448,1.7596402569591386e-18,1.0,1996,0.035138066964417985
channel-0 betti dim-1 norm-1,0.11214361675549554,-1.2493445824409884e-16,0.9999999999999998,37,0.01816326639050557
channel-0 betti dim-1 norm-2,0.08606228143801564,5.138149550320685e-16,1.0,417,0.013939020241709286
channel-0 betti dim-2 max,0.21055068019615256,-3.871208565310105e-17,1.0,11,0.034101701048601656
channel-0 betti dim-2 mean,0.0,0.0,0.0,1,0.0
channel-0 betti dim-2 std,0.4656803649106634,-1.9004114775158696e-16,1.0000000000000002,78,0.07542361095006977
channel-0 betti dim-2 sum,0.0,0.0,0.0,1,0.0
channel-0 betti dim-2 percentile-25,0.0,0.0,0.0,1,0.0
channel-0 betti dim-2 median,0.0,0.0,0.0,1,0.0
channel-0 betti dim-2 percentile-75,0.0,0.0,0.0,1,0.0
channel-0 betti dim-2 kurtosis,0.17138126765913092,-1.178958972162623e-16,1.0,619,0.02775765316738626
channel-0 betti dim-2 skew,0.09763154912795441,7.038561027836554e-18,0.9999999999999999,694,0.015812828997615398
channel-0 betti dim-2 norm-1,0.4264813985740633,-1.4429050107064937e-16,0.9999999999999999,20,0.06907477640733832
channel-0 betti dim-2 norm-2,0.46568036491066345,3.994383383297245e-16,0.9999999999999998,78,0.07542361095006979
channel-0 landscape dim-1 max,0.43620552966458526,1.2669409850105798e-16,0.9999999999999998,2019,0.07064973883964897
channel-0 landscape dim-1 mean,0.1953111034128056,-4.926992719485588e-17,1.0000000000000002,2019,0.03163343311857763
channel-0 landscape dim-1 std,0.17731846912356147,-1.178958972162623e-16,1.0,2019,0.028719268058474277
channel-0 landscape dim-1 sum,0.19531110341280564,3.1673524625264494e-17,0.9999999999999999,2019,0.031633433118577636
