,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 151.5)","(153.1, 280.3)","(281.1, 317.1)","(319.5, 434.7)","(435.5, 547.5)","(548.3, 626.7)","(627.5, 765.1)","(765.9, 840.3)","(841.1, 938.7)"
"Time length, sec",141.6,127.20000000000002,36.0,115.19999999999999,112.0,78.40000000000009,137.60000000000002,74.39999999999998,97.60000000000002
Number of epochs,161,139,41,128,130,90,160,83,114
