St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  194  691 1180]
40,50,20,Mode,40,[   0  202  691 1180]
40,50,20,Median,40,[   0  194  691 1180]
40,50,20,Mode,40,[   0  202  691 1180]
40,50,20,Median,40,[   0   56  202  691 1180]
40,50,20,Mode,40,[   0   56  202  691 1180]
40,50,20,Median,40,[   0   56  202  635  691 1040 1180]
40,50,20,Mode,40,[   0   56  202  635  691 1040 1180]
40,50,20,Median,40,[   0   56  202  682  820 1040 1180]
40,50,20,Mode,40,[   0   56  202  691  824 1040 1180]
40,50,20,Median,40,[   0   56  202  447  635  691  820 1040 1180]
40,50,20,Mode,40,[   0   56  202  447  635  691  824 1040 1180]
40,50,20,Median,40,[   0   56  100  202  447  635  691  820 1040 1180]
40,50,20,Mode,40,[   0   56  100  202  447  635  691  824 1040 1180]
40,50,20,Median,40,[   0   56  100  195  242  447  635  691  820 1040 1180]
40,50,20,Mode,40,[   0   56  100  202  447  635  691  824 1040 1180]
40,50,20,Median,40,[   0   56  100  195  242  447  635  691  820 1040 1090 1180]
40,50,20,Mode,40,[   0   56  100  202  447  635  691  824 1040 1090 1180]
