,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 280.3)","(281.1, 325.9)","(326.7, 377.9)","(378.7, 547.5)","(548.3, 668.3)","(669.1, 734.7)","(735.5, 779.5)","(781.9, 840.3)","(841.1, 938.7)"
"Time length, sec",270.40000000000003,44.799999999999955,51.19999999999999,168.8,120.0,65.60000000000002,44.0,58.39999999999998,97.60000000000002
Number of epochs,300,50,57,192,137,79,51,66,114
