St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  235 1023 1180]
40,50,20,Mode,40,[   0  123 1180]
40,50,20,Median,40,[   0  199  499 1180]
40,50,20,Mode,40,[   0  123  499 1180]
40,50,20,Median,40,[   0  199  499  804 1102 1180]
40,50,20,Mode,40,[   0  123  499  804 1102 1180]
40,50,20,Median,40,[   0  123  234  499  804 1102 1180]
40,50,20,Mode,40,[   0  123  234  499  804 1102 1180]
40,50,20,Median,40,[   0  123  234  499  804 1102 1180]
40,50,20,Mode,40,[   0  123  234  499  804 1102 1180]
40,50,20,Median,40,[   0  123  234  499  804 1102 1180]
40,50,20,Mode,40,[   0  123  234  499  804 1102 1180]
40,50,20,Median,40,[   0  123  234  499  804 1102 1180]
40,50,20,Mode,40,[   0  123  234  499  804 1102 1180]
40,50,20,Median,40,[   0  123  234  499  572  804 1021 1102 1180]
40,50,20,Mode,40,[   0  123  234  499  572  804 1023 1102 1180]
40,50,20,Median,40,[   0  123  234  385  438  499  572  804 1021 1102 1180]
40,50,20,Mode,40,[   0  123  234  385  438  499  572  804 1023 1102 1180]
