,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
93,40,45,15,3,Median,"[0, 260, 764, 1180]",516.9329900525875,1.5498151187103792,0.022250369108956523,172.35232703169615,3.60124489284132,0.16327696408855386,215.1754056808378,1.8000074734713585,0.624541766310701,0.39303515370932235,0.5764576677490031
52,20,40,20,4,Mode,"[0, 260, 735, 1038, 1180]",363.37838214816225,1.2974420671377207,0.013484579350633394,135.43952274282785,4.366782046948844,0.13994492689929988,161.44861070635645,2.930370491079305,0.706268965466837,0.48666684789358955,0.6295731448400552
40,20,35,15,5,Mode,"[0, 260, 498, 735, 1038, 1180]",199.73947039419954,0.9871770788718617,-0.06331545591076068,101.55517970119443,21.582388369880313,0.11010876217745479,88.39895709759486,13.733346658695678,0.7542748587156343,0.587019408298255,0.6743774938111777
114,60,35,20,6,Median,"[0, 257, 498, 678, 911, 1038, 1180]",139.80743755943953,1.060299709074029,-0.09165896186896777,92.40878559948577,9.27893807046121,0.09305846643181834,62.70828418381507,3.324186060332809,0.7905581187370101,0.6457754851380505,0.7088201306678701
0,0,35,10,7,Median,"[0, 13, 212, 498, 678, 889, 1038, 1180]",119.43004929769107,1.14603367827652,-0.12445076901263824,77.48438716950939,6.7379172908205485,0.10798958552813691,54.64007143451002,2.7734029036435133,0.756812229615177,0.604364856667151,0.6706643029070957
72,40,35,10,8,Median,"[0, 199, 260, 498, 623, 735, 911, 1038, 1180]",54.95215631727136,0.9002778772753685,-0.10108372001346479,75.77049339096142,8.133442318091387,0.07690937811203533,25.597855751454954,3.081212066386086,0.7845527668118845,0.6376711087763708,0.6864144161623235
72,40,35,10,9,Median,"[0, 199, 260, 498, 623, 735, 911, 1038, 1109, 1180]",61.92173665190875,1.0292743380130385,-0.10672089392431029,71.5727190148912,8.88098347400706,0.10129037371529129,29.367596493620166,2.776330818921404,0.7908041881464113,0.6457372710403906,0.6913221820807759
78,40,35,20,10,Median,"[0, 87, 199, 260, 498, 623, 735, 911, 1038, 1109, 1180]",60.267915631675606,1.038292199907131,-0.11615594903184498,66.07377843689035,9.180459223867684,0.10363863243490583,29.427288921275046,2.6108136548563614,0.7891190293289373,0.6398520741568777,0.6832878110872751
19,0,45,10,11,Mode,"[0, 13, 199, 260, 456, 539, 621, 735, 911, 1038, 1109, 1180]",51.49179127810699,1.0445371772119731,-0.14609578180440863,60.27649038653835,9.979239662586483,0.10143913958191844,24.932910837885778,2.8029902260698445,0.8022462111428279,0.6555739883741022,0.6967247191002895
26,0,45,20,12,Mean,"[0, 21, 199, 261, 452, 522, 617, 724, 861, 910, 1034, 1125, 1180]",41.17131841840642,0.9650600191231496,-0.143089248705563,51.95344553465247,7.151823568235521,0.08828896968576821,19.93031538035155,2.865403780734643,0.7995736763704968,0.6350962860448808,0.6783786929252478
16,0,40,20,13,Mode,"[0, 13, 199, 260, 456, 498, 621, 678, 735, 866, 911, 1038, 1109, 1180]",39.502473147816595,1.023903692283328,-0.16047378255027173,53.77627460195011,7.461472119609237,0.0973537677038131,20.81336161722191,2.89965972383899,0.8059931635153131,0.6607855967106296,0.7012574072073349
26,0,45,20,14,Mean,"[0, 13, 82, 201, 261, 452, 522, 615, 684, 737, 861, 910, 1034, 1125, 1180]",30.158033778118902,0.879150218329457,-0.16121737998345514,45.70278357096059,7.87436584677872,0.07430267116533631,15.255399787479003,3.20744285093716,0.8122820812317773,0.6469446689281652,0.6920855180635277
114,60,35,20,15,Median,"[0, 87, 199, 260, 456, 498, 539, 623, 678, 735, 866, 911, 940, 1038, 1109, 1180]",30.18767460911099,0.8600131057127285,-0.1694481651310834,45.920343143416375,7.760476191213756,0.07615826316522277,15.553078400390277,3.7156432419880154,0.8086831394278841,0.646392670257842,0.69347485456064
111,60,35,15,16,Median,"[0, 92, 199, 260, 456, 498, 539, 623, 678, 735, 819, 866, 911, 940, 1038, 1109, 1180]",26.5806434204688,0.8049471981461636,-0.17103539674615756,42.610870938970685,8.871742790266484,0.0727920193866395,13.787929864937732,4.567650967981433,0.8077516257688627,0.6467325239096525,0.697245095614628
