,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,40,35,20,10,Median,"[0, 87, 199, 260, 498, 623, 735, 911, 1038, 1109, 1180]",60.267915631675606,1.038292199907131,-0.11615594903184498,66.07377843689035,9.180459223867684,0.10363863243490583,29.427288921275046,2.6108136548563614,0.7891190293289373,0.6398520741568777,0.6832878110872751
