,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 57.9)","(58.7, 184.3)","(185.1, 249.1)","(249.9, 311.5)","(312.3, 506.7)","(507.5, 608.3)","(609.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",48.0,125.60000000000001,64.0,61.599999999999994,194.39999999999998,100.79999999999995,149.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,55,138,72,70,219,113,175,134,70
