,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,20,Median,40,[   0 2472 3314],2,2472,842,1657.0,1009.1325609357147,1.267564544298139,0.008808906776349658,21.477822566627857,9.984691500753685,0.008808906776349658,21.477822566627857,9.984691500753685,0.9682777676525401,0.9872353546994442,0.9951441674980573
1,0,40,15,Mode,40,[   0 1329 2416 3314],3,1329,898,1104.6666666666667,375.2066140239231,0.767297478893763,-0.00971440347247499,10.381183242473236,26.54345024289862,0.00485943240766879,7.538966331454789,22.662315280458422,0.9727972917841357,0.9815692565585613,0.9878750065118929
2,60,50,20,Median,40,[   0  373 1977 2538 3314],4,1604,373,828.5,383.52541782935305,0.99199618891453,-0.022204890952859154,9.854153863149534,16.726064007569015,0.011889748948378373,7.793728898291104,14.713429722167321,0.8074923502079887,0.7825672280378282,0.8515340402836165
3,0,35,15,Mode,40,[   0  910 1940 2416 2508 3314],5,1030,92,662.8,219.16750798837134,1.274959615063897,-0.018544642982173648,7.960769805652398,18.574633048495464,0.053582585095769464,4.2163910455200915,15.74303064132457,0.8734252026469236,0.8511687234975179,0.8892312689761075
4,0,35,10,Mode,40,[   0  910 1940 2416 2508 2886 3314],6,1030,92,552.3333333333334,186.88517045196045,1.1599793030992254,-0.026770368787612457,6.806404305768137,19.642356291536835,0.03778911578450401,3.5351282199191716,16.108820035535167,0.8859477848264803,0.8457681907342259,0.8803429825007566
5,0,35,20,Median,40,[   0  910 1332 1940 2416 2508 2886 3314],7,910,92,473.42857142857144,161.08877363646252,1.067293961319801,-0.02724561375774664,5.886763669123174,20.3586308414043,0.03280170819300577,3.0684792390826776,16.878780193586202,0.8990283363891106,0.8681267324703178,0.8935276626312911
6,0,35,15,Median,40,[   0  910 1332 1728 1940 2416 2508 2886 3314],8,910,92,414.25,157.97650303945414,1.0933725620216352,-0.02959810838405712,5.312846469490005,20.66051428725162,0.028300377649805832,3.0810727068043486,15.00785576703237,0.8935513478346458,0.8556867480082001,0.8815041856411516
7,0,35,20,Median,40,[   0  910 1332 1728 1940 2128 2416 2508 2886 3314],9,910,92,368.22222222222223,166.3496368365295,1.1721146920480963,-0.03180814081390973,5.244315718908431,18.95170833865804,0.02512747009956995,3.3076530073724477,13.847562068819423,0.8875132694796456,0.84304953192692,0.8694102364862992
8,0,50,20,Median,40,[   0  373  910 1332 1728 1940 2058 2416 2508 2858 3314],10,537,92,331.4,158.78751929032782,1.1611853887742418,-0.03558261847124991,4.981905142413709,19.47587829607453,0.025183251835128012,3.201737916565426,14.572455039230098,0.8633339645563385,0.7493019360967246,0.779380618456356
9,20,35,10,Median,40,[   0  126  910 1329 1445 1913 2128 2383 2508 2886 3254 3314],11,784,60,301.27272727272725,203.40206654712517,1.321119315795667,-0.048810751607395224,5.0676238456771925,17.857390083248855,0.03166653859329235,4.066289234596184,11.8195717956682,0.8926658894631503,0.8344387500968921,0.859922025551144
10,40,35,10,Median,40,[   0  126  666  910 1329 1445 1940 2167 2416 2508 2886 3193 3314],12,540,92,276.1666666666667,164.9976467435835,1.2269601409729949,-0.05005526012090825,4.520903467802542,18.208044082030895,0.026764810201072478,3.34739153454686,11.863348335624119,0.8968759192240606,0.8539417307859102,0.8704137150165004
11,40,50,10,Median,40,[   0   47  373  666  910 1332 1663 1940 2099 2399 2508 2818 3263 3314],13,445,47,254.92307692307693,202.82415266624767,1.3457323011837339,-0.04974578601584864,5.011753127677401,17.206252668199674,0.025606390618831607,4.126895517665834,11.487127558433814,0.8670085424310713,0.7568316190708075,0.7823850867738693
12,20,35,10,Median,40,"[   0   87  277  655  910 1329 1445 1728 1940 2242 2416 2508 2886 3254
 3314]",14,419,60,236.71428571428572,132.03994905334125,1.1608818658916424,-0.04938460514112568,3.932351935374325,17.957296049487603,0.02422662564229818,2.683035126781966,12.324873247921234,0.8873874127184791,0.7845718524796363,0.807175532628384
13,20,35,10,Median,40,"[   0   87  277  655  910 1329 1445 1728 1940 2128 2270 2416 2508 2886
 3254 3314]",15,419,60,220.93333333333334,134.6855137543353,1.2061239068625351,-0.0531398545727357,3.9847917960955517,17.767628242856023,0.021815686020889374,2.7889599135465866,11.744053544689379,0.8790481876230236,0.7702284226185099,0.7939777800529116
14,60,35,20,Mode,40,"[   0   87  439  666  868 1035 1332 1422 1685 1940 2128 2416 2473 2742
 2882 3161 3314]",16,352,57,207.125,149.41986605898563,1.2896181638547146,-0.05730489345031669,4.23805956401609,17.63196881790844,0.019411548646331135,3.1342363336846595,10.869656177232864,0.8832926430357112,0.7698471104521094,0.7930796842418627
