,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 101.1)","(101.9, 175.5)","(177.1, 338.7)","(339.5, 453.1)","(454.7, 621.1)","(621.9, 706.7)","(707.5, 761.9)","(762.7, 876.3)","(877.1, 938.7)"
"Time length, sec",91.19999999999999,73.6,161.6,113.60000000000002,166.40000000000003,84.80000000000007,54.39999999999998,113.59999999999991,61.60000000000002
Number of epochs,104,81,178,127,193,100,62,130,71
