,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 48.3)","(49.1, 101.1)","(101.9, 195.5)","(196.3, 338.7)","(339.5, 453.1)","(454.7, 620.3)","(621.1, 761.9)","(762.7, 876.3)","(877.1, 938.7)"
"Time length, sec",38.4,51.99999999999999,93.6,142.39999999999998,113.60000000000002,165.59999999999997,140.79999999999995,113.59999999999991,61.60000000000002
Number of epochs,44,60,102,157,127,192,163,130,71
