,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 87.5)","(88.3, 147.5)","(148.3, 220.3)","(221.1, 511.5)","(513.1, 619.5)","(620.3, 707.5)","(708.3, 770.7)","(771.5, 877.1)","(877.9, 938.7)"
"Time length, sec",77.6,59.2,72.0,290.4,106.39999999999998,87.20000000000005,62.40000000000009,105.60000000000002,60.80000000000007
Number of epochs,90,66,80,324,121,103,72,120,70
