St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  204 1046]
40,50,20,Mode,40,[   0   59  997 1046]
40,50,20,Median,40,[   0  159  490  997 1046]
40,50,20,Mode,40,[   0   59  997 1046]
40,50,20,Median,40,[   0  159  485  640  997 1046]
40,50,20,Mode,40,[   0   59  490  640  997 1046]
40,50,20,Median,40,[   0   59  207  485  640  997 1046]
40,50,20,Mode,40,[   0   59  207  490  640  997 1046]
40,50,20,Median,40,[   0   59  207  430  490  640  997 1046]
40,50,20,Mode,40,[   0   59  207  430  490  640  997 1046]
40,50,20,Median,40,[   0   59  207  430  485  640  997 1046]
40,50,20,Mode,40,[   0   59  207  430  490  640  997 1046]
40,50,20,Median,40,[   0   59  207  430  485  640  997 1046]
40,50,20,Mode,40,[   0   59  207  430  490  640  997 1046]
40,50,20,Median,40,[   0   59  207  430  485  640  997 1046]
40,50,20,Mode,40,[   0   59  207  430  490  681  997 1046]
40,50,20,Median,40,[   0   59  207  430  485  640  997 1046]
40,50,20,Mode,40,[   0   59  207  430  490  681  997 1046]
