St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  290  875 1180]
40,50,20,Mode,40,[   0  546  875 1180]
40,50,20,Median,40,[   0  160  875 1180]
40,50,20,Mode,40,[   0   44  875 1180]
40,50,20,Median,40,[   0  160  474  987 1180]
40,50,20,Mode,40,[   0   44  546  875  987 1180]
40,50,20,Median,40,[   0  125  418  546  875 1180]
40,50,20,Mode,40,[   0   44  418  546  875 1180]
40,50,20,Median,40,[   0   44  418  546  987 1180]
40,50,20,Mode,40,[   0   44  418  546  987 1180]
40,50,20,Median,40,[   0   44  418  546  783  875 1180]
40,50,20,Mode,40,[   0   44  418  546  783  875 1180]
40,50,20,Median,40,[   0   44  160  244  418  546  783  875 1180]
40,50,20,Mode,40,[   0   44  160  244  418  546  783  875 1180]
40,50,20,Median,40,[   0   44  160  244  418  546  783  875  987 1180]
40,50,20,Mode,40,[   0   44  160  244  418  546  783  875  987 1180]
40,50,20,Median,40,[   0   44  160  244  418  546  637  783  875  987 1180]
40,50,20,Mode,40,[   0   44  160  244  418  546  637  783  875  987 1180]
