St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  408 1046]
40,50,20,Mode,40,[   0  408 1046]
40,50,20,Median,40,[   0  162  487  845 1046]
40,50,20,Mode,40,[   0  194  853 1046]
40,50,20,Median,40,[   0  162  487  853 1046]
40,50,20,Mode,40,[   0  194  853 1046]
40,50,20,Median,40,[   0  162  487  651  837 1001 1046]
40,50,20,Mode,40,[   0  194  853 1001 1046]
40,50,20,Median,40,[   0  162  408  487  845 1001 1046]
40,50,20,Mode,40,[   0  194  408  487  853 1001 1046]
40,50,20,Median,40,[   0  194  408  487  651  845 1001 1046]
40,50,20,Mode,40,[   0  194  408  487  853 1001 1046]
40,50,20,Median,40,[   0  194  408  487  651  845 1001 1046]
40,50,20,Mode,40,[   0  194  408  487  651  726  853 1001 1046]
40,50,20,Median,40,[   0  194  408  487  579  651  845 1001 1046]
40,50,20,Mode,40,[   0  194  408  487  575  651  726  853 1001 1046]
40,50,20,Median,40,[   0  194  408  487  579  651  726  898 1001 1046]
40,50,20,Mode,40,[   0  194  408  487  575  651  726  853 1001 1046]
