,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 195.5)","(196.3, 270.7)","(271.5, 449.9)","(450.7, 508.3)","(509.1, 620.3)","(621.1, 757.9)","(758.7, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,76.0,74.39999999999998,178.39999999999998,57.60000000000002,111.19999999999993,136.79999999999995,118.39999999999998,60.80000000000007
Number of epochs,124,82,85,195,70,126,159,135,70
