St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  634 2211]
40,50,20,Mode,40,[   0  401 2211]
40,50,20,Median,40,[   0  560 1230 2211]
40,50,20,Mode,40,[   0  401 2211]
40,50,20,Median,40,[   0  401  684 1230 1976 2211]
40,50,20,Mode,40,[   0  401  684 1230 2211]
40,50,20,Median,40,[   0  401  684 1230 1976 2211]
40,50,20,Mode,40,[   0  401  684 1230 2211]
40,50,20,Median,40,[   0  401  684 1230 1976 2211]
40,50,20,Mode,40,[   0  401  684 1230 2211]
40,50,20,Median,40,[   0  401  684 1230 1976 2211]
40,50,20,Mode,40,[   0  401  684 1230 2211]
40,50,20,Median,40,[   0  401  684 1230 1976 2211]
40,50,20,Mode,40,[   0  401  684 1230 1415 1720 1929 2211]
40,50,20,Median,40,[   0  401  634  685 1230 1976 2211]
40,50,20,Mode,40,[   0  401  634  684 1230 1415 1720 1929 2211]
40,50,20,Median,40,[   0  401  634  685 1230 1929 2032 2211]
40,50,20,Mode,40,[   0  401  634  684 1230 1415 1720 1929 2032 2211]
