St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  566 1080 1180]
40,50,20,Mode,40,[   0  497 1080 1180]
40,50,20,Median,40,[   0  238  619 1080 1180]
40,50,20,Mode,40,[   0  238  497 1080 1180]
40,50,20,Median,40,[   0  238  619  925 1080 1180]
40,50,20,Mode,40,[   0  238  497  865 1080 1180]
40,50,20,Median,40,[   0  238  497  662  925 1080 1180]
40,50,20,Mode,40,[   0  238  497  865 1080 1180]
40,50,20,Median,40,[   0  238  497  662  925 1080 1126 1180]
40,50,20,Mode,40,[   0  238  497  865 1080 1126 1180]
40,50,20,Median,40,[   0  238  497  662  948 1080 1126 1180]
40,50,20,Mode,40,[   0  238  497  948 1080 1126 1180]
40,50,20,Median,40,[   0  238  497  619  662  948 1080 1126 1180]
40,50,20,Mode,40,[   0  238  497  619  662  948 1080 1126 1180]
40,50,20,Median,40,[   0  238  497  619  662  948 1080 1126 1180]
40,50,20,Mode,40,[   0  238  497  619  662  948 1080 1126 1180]
40,50,20,Median,40,[   0  238  497  619  662  948 1080 1126 1180]
40,50,20,Mode,40,[   0  238  497  619  662  948 1080 1126 1180]
