name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.2684544338247811,1.318459439474609e-16,0.9999999999999999,997,0.15744337413293336
channel-0 landscape dim-1 mean,0.3505486836543804,4.3473527463757383e-16,0.9999999999999998,997,0.20967279916719656
channel-0 landscape dim-1 std,0.32796873068874416,2.2805784899020267e-16,1.0,997,0.19530714063272178
channel-0 landscape dim-1 sum,0.35054868365438063,-5.701446224755067e-17,0.9999999999999999,997,0.2096727991671967
channel-0 landscape dim-1 norm-1,0.35054868365438063,-5.701446224755067e-17,0.9999999999999999,997,0.2096727991671967
channel-0 landscape dim-1 norm-2,0.2540389376221496,-7.554416247800464e-16,0.9999999999999999,997,0.14827204873791663
channel-0 landscape dim-2 max,0.07185799240384548,2.948716719365511e-16,0.9999999999999998,997,0.03236617176479037
channel-0 landscape dim-2 mean,0.19608155208950132,-2.0845912759260712e-16,0.9999999999999998,997,0.11139880939237697
channel-0 landscape dim-2 std,0.17613373934335486,3.385233695948321e-17,1.0,997,0.09870775255727655
channel-0 landscape dim-2 sum,0.1960815520895014,-1.3897275172840476e-16,1.0,997,0.11139880939237702
channel-0 landscape dim-2 norm-1,0.1960815520895014,-1.3897275172840476e-16,1.0,997,0.11139880939237702
channel-0 landscape dim-2 norm-2,0.18697277729967612,1.0333871282368558e-16,1.0,997,0.1056036888933572
channel-0 silhouette-1 dim-1 max,0.2757747470730992,7.839488559038217e-17,1.0,997,0.16210065223491923
channel-0 silhouette-1 dim-1 mean,0.3702010722645873,-2.4943827233303417e-16,0.9999999999999998,997,0.2221759033406502
channel-0 silhouette-1 dim-1 std,0.3408867983873048,6.200322769421135e-16,1.0000000000000002,997,0.2035257826186096
channel-0 silhouette-1 dim-1 sum,0.3702010722645871,-5.630178146945628e-16,1.0,997,0.22217590334065007
channel-0 silhouette-1 dim-1 norm-1,0.3702010722645871,-5.630178146945628e-16,1.0,997,0.22217590334065007
channel-0 silhouette-1 dim-1 norm-2,0.3473324616000693,-2.56565080113978e-16,1.0000000000000002,997,0.2076265970394244
channel-0 silhouette-1 dim-2 max,0.14081301547572614,3.9197442795191083e-16,1.0000000000000002,997,0.07623625055525589
channel-0 silhouette-1 dim-2 mean,0.2499737059179133,4.240450629661581e-16,1.0000000000000002,997,0.1456856956744069
channel-0 silhouette-1 dim-2 std,0.23669770263462692,1.7817019452359583e-18,1.0000000000000004,997,0.13723933043350017
channel-0 silhouette-1 dim-2 sum,0.24997370591791312,-3.9553783184238273e-16,1.0000000000000002,997,0.14568569567440678
channel-0 silhouette-1 dim-2 norm-1,0.24997370591791312,-3.9553783184238273e-16,1.0000000000000002,997,0.14568569567440678
channel-0 silhouette-1 dim-2 norm-2,0.17870604127144804,-1.5500806923552839e-16,1.0,997,0.10034428436063307
channel-0 silhouette-2 dim-1 max,0.2751452831168169,2.636918878949218e-16,1.0000000000000002,997,0.16170017911305434
channel-0 silhouette-2 dim-1 mean,0.4852243817284988,3.349599657043602e-16,0.9999999999999999,997,0.2953552226146314
channel-0 silhouette-2 dim-1 std,0.3449403602557949,6.913003547515519e-16,1.0,997,0.20610471118146878
channel-0 silhouette-2 dim-1 sum,0.48522438172849897,-2.850723112377533e-16,1.0000000000000002,997,0.2953552226146315
channel-0 silhouette-2 dim-1 norm-1,0.48522438172849897,-2.850723112377533e-16,1.0000000000000002,997,0.2953552226146315
channel-0 silhouette-2 dim-1 norm-2,0.4400199483072797,4.2760846685663e-17,0.9999999999999999,997,0.26659557657985344
channel-0 silhouette-2 dim-2 max,0.3430752571517584,-1.1491977546771932e-16,1.0,997,0.2049181084296848
channel-0 silhouette-2 dim-2 mean,0.14125281357746022,-2.7972720540204545e-16,0.9999999999999999,997,0.0765160558038867
