St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  861 1249]
40,50,20,Mode,40,[   0  679 1249]
40,50,20,Median,40,[   0  180  679 1249]
40,50,20,Mode,40,[   0  679 1249]
40,50,20,Median,40,[   0   49  287  679 1249]
40,50,20,Mode,40,[   0   49  287  679 1249]
40,50,20,Median,40,[   0   49  287  679  856 1112 1249]
40,50,20,Mode,40,[   0   49  287  679  861 1115 1249]
40,50,20,Median,40,[   0   49  287  679  856 1042 1115 1249]
40,50,20,Mode,40,[   0   49  287  679  861 1042 1115 1249]
40,50,20,Median,40,[   0   49  205  287  679  856 1042 1115 1249]
40,50,20,Mode,40,[   0   49  205  287  679  861 1042 1115 1249]
40,50,20,Median,40,[   0   49  205  287  679  856 1042 1115 1249]
40,50,20,Mode,40,[   0   49  205  287  679  861 1042 1115 1249]
40,50,20,Median,40,[   0   49  205  287  679  861 1042 1115 1249]
40,50,20,Mode,40,[   0   49  205  287  679  861 1042 1115 1249]
40,50,20,Median,40,[   0   49  205  287  679  861 1042 1115 1249]
40,50,20,Mode,40,[   0   49  205  287  679  861 1042 1115 1249]
