,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,45,15,Mode,40,[   0 1773 3348 3404],3,1773,56,1134.6666666666667,171876.16409139254,26.43371396357047,0.18128972683567712,219.86293938133883,2.4032300108359674,0.38065371564316586,285.55918357670714,2.048139727786216,0.9833911791558899,0.994286569366849,0.9970581929569688
1,0,35,20,Mode,40,[   0 1577 1773 3348 3404],4,1577,56,851.0,138268.40202060953,32.64611929989547,0.19415139896857536,235.94333790772842,2.2042615877611134,0.43795740962316915,256.83124893584574,1.429489619714926,0.9853243944201567,0.9952217939150196,0.9972844876172098
2,40,45,15,Mode,40,[   0 1577 1773 2548 3348 3404],5,1577,56,680.8,100055.09824620344,26.31787110993072,0.10397150432345405,189.58224775562726,2.945327456298968,0.33536935423564684,199.59633214621033,2.0638194034430706,0.9863475137262591,0.9955820248640067,0.9970172166205857
3,40,45,15,Mode,40,[   0 1325 1577 1773 2548 3348 3404],6,1325,56,567.3333333333334,64775.305854368766,21.880786457456225,0.09009681754600142,159.37989209185605,3.2706815209229028,0.275241359290807,125.59281562652204,2.462943193075576,0.9174028218365258,0.8972565817451765,0.9280998800258641
4,20,35,10,Mode,40,[   0 1325 1483 1546 1773 3199 3348 3404],7,1426,56,486.2857142857143,57460.99795969594,24.183761983676202,-0.04432238097554507,137.20223691809812,2.9385378871531955,0.26602817599685574,118.88510100786556,1.9720844500079728,0.9083450437700488,0.9123933400183432,0.9446231188287817
5,40,35,15,Mode,40,[   0 1325 1546 1773 2549 2998 3116 3348 3404],8,1325,56,425.5,54428.59877855527,21.575999436717645,0.021186611248966303,126.16430222509034,3.9516942368240713,0.250804981033326,104.4112774503189,2.157878016559255,0.9062456990709694,0.8845451917282647,0.9156433562982921
6,40,35,15,Median,40,[   0 1325 1483 1572 1773 2548 2998 3116 3348 3404],9,1325,56,378.22222222222223,49824.50065087559,22.613777038876776,-0.00722266813888334,116.32879842897458,3.800126779459841,0.2532794660714983,102.07767751639537,1.8828938342939392,0.9169122552179573,0.8885206930159961,0.9187319306553015
7,20,40,20,Median,40,[   0 1319 1546 1774 2132 2429 2548 2998 3116 3348 3404],10,1319,56,340.4,45112.13140467379,21.18160878592989,-0.006724723259961659,107.47369771695291,3.698098904307584,0.2542587148977262,94.10367603471796,1.8730048482896302,0.8984012795496638,0.862593458947277,0.8957308720379239
8,20,45,20,Median,40,[   0 1319 1483 1577 1773 2132 2429 2548 2998 3116 3348 3404],11,1319,56,309.45454545454544,42638.30088571477,22.0383723276676,-0.01145243988905182,101.78817750611118,3.54023018035057,0.2572931013975381,94.43466042913994,1.6818162389954199,0.9088347822639268,0.8673433384170872,0.8996311924982595
9,40,40,20,Median,40,[   0 1319 1483 1572 1773 1877 2129 2429 2548 2998 3116 3348 3404],12,1319,56,283.6666666666667,39816.98064309531,22.369955723508895,-0.011054678815790317,95.43777484664972,3.56688783389869,0.26637010753016166,87.78273328295565,1.6344255643267152,0.9064099883359282,0.8647016371993885,0.8972111280769396
10,40,35,20,Mode,40,[   0   46 1325 1483 1577 1773 1877 2129 2429 2549 2998 3116 3348 3404],13,1279,46,261.84615384615387,37553.47621341647,21.801201228551033,-0.007347369306014617,89.14736306053544,3.8186419121598028,0.26945634636951493,82.97935721807399,1.7031417122733805,0.9039472453661459,0.8583453217246729,0.8898598293936866
11,40,50,20,Mode,40,"[   0   46 1325 1483 1577 1773 1853 2129 2262 2429 2548 2998 3116 3348
 3404]",14,1279,46,243.14285714285714,33353.364910692144,21.179628890408893,-0.03064586507629407,83.65523571279854,3.713208288175544,0.2716527812897892,77.48082165341314,1.7147622742419861,0.8938801924651383,0.8528736563111585,0.8847266585445291
12,40,40,20,Median,40,"[   0   46  177 1319 1483 1572 1773 1877 2129 2262 2429 2548 2998 3116
 3348 3404]",15,1142,46,226.93333333333334,33187.81181773193,20.83358629814798,-0.025885884561968872,79.7647528614816,3.8751242771038714,0.26067272532850133,77.5617622908535,1.782557068038791,0.8985079395276725,0.8503261706641276,0.8799565510864884
13,40,35,20,Median,40,"[   0   46  177 1319 1483 1572 1773 1877 2129 2262 2429 2549 2998 3116
 3199 3348 3404]",16,1142,46,212.75,29770.36850602519,20.159910081802593,-0.03807079264048996,75.60138442838549,3.6053656480391076,0.24410223207609524,76.22729250420387,1.8442546682513126,0.9008159622912226,0.8499959953260179,0.8795432735568809
