,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 195.5)","(196.3, 275.5)","(276.3, 506.7)","(507.5, 619.5)","(620.3, 713.9)","(714.7, 773.1)","(773.9, 877.1)","(877.9, 938.7)"
"Time length, sec",78.39999999999999,106.4,79.19999999999999,230.39999999999998,112.0,93.60000000000002,58.39999999999998,103.20000000000005,60.80000000000007
Number of epochs,91,115,90,258,127,110,68,117,70
