,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 193.1)","(193.9, 286.7)","(287.5, 508.3)","(509.1, 619.5)","(620.3, 713.9)","(714.7, 773.1)","(773.9, 877.1)","(877.9, 938.7)"
"Time length, sec",78.39999999999999,104.0,92.79999999999998,220.8,110.39999999999998,93.60000000000002,58.39999999999998,103.20000000000005,60.80000000000007
Number of epochs,91,112,105,248,125,110,68,117,70
