St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  668 1324 2019]
40,50,20,Mode,40,[   0 1548 2019]
40,50,20,Median,40,[   0  273  841 1403 2019]
40,50,20,Mode,40,[   0  308  841 1548 2019]
40,50,20,Median,40,[   0  273  797 1548 2019]
40,50,20,Mode,40,[   0  308  841 1548 2019]
40,50,20,Median,40,[   0  273  797 1533 2019]
40,50,20,Mode,40,[   0  308  841 1548 2019]
40,50,20,Median,40,[   0  273  668 1246 1533 2019]
40,50,20,Mode,40,[   0  308  668 1548 2019]
40,50,20,Median,40,[   0  273  668 1178 1307 1548 2019]
40,50,20,Mode,40,[   0  308  668 1178 1246 1548 2019]
40,50,20,Median,40,[   0  308  668 1178 1324 1548 2019]
40,50,20,Mode,40,[   0  308  668 1178 1301 1548 2019]
40,50,20,Median,40,[   0  308  668  841 1031 1207 1324 1548 2019]
40,50,20,Mode,40,[   0  308  668  841 1031 1178 1301 1548 2019]
40,50,20,Median,40,[   0  273  475  668  841 1031 1207 1324 1548 2019]
40,50,20,Mode,40,[   0  308  419  668  841 1031 1178 1301 1548 2019]
