,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 101.1)","(101.9, 195.5)","(196.3, 338.7)","(339.5, 454.7)","(455.5, 620.3)","(621.1, 709.9)","(710.7, 761.9)","(762.7, 876.3)","(877.1, 938.7)"
"Time length, sec",91.19999999999999,93.6,142.39999999999998,115.19999999999999,164.79999999999995,88.79999999999995,51.19999999999993,113.59999999999991,61.60000000000002
Number of epochs,104,102,157,128,191,105,58,130,71
