name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,1464,1.89610243577634,0.5097813123516882,1.030297530260232,0.48579236228930933,491,503,-12,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,1465,1.6103053666863176,0.4328485344278733,1.3131676146986162,0.6288916742763233,719,194,525,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,1465,2.1844225065524627,0.5873932488443302,1.250893987266587,0.597388472875045,271,269,2,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,1465,1.6103053666863176,0.4328485344278733,1.3131676146986162,0.6288916742763233,717,196,521,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,1465,1.6103053666863176,0.4328485344278733,1.3131676146986162,0.6288916742763233,720,197,523,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,1465,2.3705818247466066,0.637504866611018,1.2614903245478295,0.6027489852018918,174,256,-82,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1465,0.6998012360292152,0.1877529065909939,0.5800347140307411,0.2580118271234908,2582,1192,1390,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1465,1.136744053504593,0.3053721139861925,0.7794699360859878,0.3589028178365778,1381,824,557,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1465,0.5753879995292257,0.1542625145274494,0.7362375970509861,0.3370322902981819,3011,902,2109,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1465,1.1367440535045934,0.3053721139861926,0.7794699360859878,0.3589028178365778,1378,827,551,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1465,1.1367440535045934,0.3053721139861926,0.7794699360859878,0.3589028178365778,1379,825,554,channel-0,landscape,dim-2,norm-1
